,datetime,code,open,volume,amt,open_interest,index_time,index,window,window-future,index-future
11807,2020/2/26 10:17,IF2006.CFE,4092.4,179,219709560,27495.85,2020/2/26 10:17,4124.09,4123.35,-31.818,31.69
11808,2020/2/26 10:18,IF2006.CFE,4089.8,106,130086740,27533.58929,2020/2/26 10:18,4125.88,4124.985,-34.872,36.08
11809,2020/2/26 10:19,IF2006.CFE,4092.4,103,126388320,27557.78261,2020/2/26 10:19,4125.39,4125.635,-32.222,32.99
11810,2020/2/26 10:20,IF2006.CFE,4088.4,83,101756920,27570.75676,2020/2/26 10:20,4125.39,4125.39,-34.42,36.99
11811,2020/2/26 10:21,IF2006.CFE,4082.6,142,173718880,27586.99153,2020/2/26 10:21,4122.36,4123.875,-35.452,39.76
11812,2020/2/26 10:22,IF2006.CFE,4071,194,236818300,27548.09402,2020/2/26 10:22,4115.08,4118.72,-41.54,44.08
11813,2020/2/26 10:23,IF2006.CFE,4069.8,109,133025340,27549.73636,2020/2/26 10:23,4102.04,4108.56,-37.918,32.24
11814,2020/2/26 10:24,IF2006.CFE,4066,56,68434380,27569.01786,2020/2/26 10:24,4097.83,4099.935,-38.476,31.83
11815,2020/2/26 10:25,IF2006.CFE,4076.6,50,61134300,27583.92233,2020/2/26 10:25,4101.28,4099.555,-25.512,24.68
11816,2020/2/26 10:26,IF2006.CFE,4072,48,58610040,27611.2193,2020/2/26 10:26,4106.15,4103.715,-29.914,34.15
11817,2020/2/26 10:27,IF2006.CFE,4070,37,45151680,27629.76531,2020/2/26 10:27,4103.26,4104.705,-32.588,33.26
11818,2020/2/26 10:28,IF2006.CFE,4063.6,57,69610860,27647.98182,2020/2/26 10:28,4101.05,4102.155,-39.924,37.45
11819,2020/2/26 10:29,IF2006.CFE,4075.8,40,48946740,27661.90385,2020/2/26 10:29,4101.2,4101.125,-29.23,25.4
11820,2020/2/26 10:30,IF2006.CFE,4081.4,75,91975340,27679.64602,2020/2/26 10:30,4105.96,4103.58,-26.056,24.56
11821,2020/2/26 10:31,IF2006.CFE,4087.6,66,80853060,27711.70796,2020/2/26 10:31,4113.68,4109.82,-22.584,26.08
11822,2020/2/26 10:32,IF2006.CFE,4083.2,32,39195420,27722.44444,2020/2/26 10:32,4115.39,4114.535,-29.77,32.19
11823,2020/2/26 10:33,IF2006.CFE,4085.2,21,25731600,27741.41237,2020/2/26 10:33,4114.69,4115.04,-29.646,29.49
11824,2020/2/26 10:34,IF2006.CFE,4085.2,43,52684080,27753.31858,2020/2/26 10:34,4115.13,4114.91,-30.306,29.93
11825,2020/2/26 10:35,IF2006.CFE,4084.8,66,80961120,27768.37037,2020/2/26 10:35,4115.34,4115.235,-31.4,30.54
11826,2020/2/26 10:36,IF2006.CFE,4090.8,81,99321640,27784.08491,2020/2/26 10:36,4116.98,4116.16,-26.278,26.18
11827,2020/2/26 10:37,IF2006.CFE,4088.4,102,125095920,27778.45545,2020/2/26 10:37,4118.86,4117.92,-29.496,30.46
11828,2020/2/26 10:38,IF2006.CFE,4086.8,58,71173380,27771.97196,2020/2/26 10:38,4119.08,4118.97,-31.934,32.28
11829,2020/2/26 10:39,IF2006.CFE,4091,17,20862000,27776.84615,2020/2/26 10:39,4119.22,4119.15,-27.218,28.22
11830,2020/2/26 10:40,IF2006.CFE,4089,40,48999620,27784,2020/2/26 10:40,4119.53,4119.375,-27.664,30.53
11831,2020/2/26 10:41,IF2006.CFE,4081.8,65,79663440,27783.24324,2020/2/26 10:41,4114.4,4116.965,-32.78,32.6
11832,2020/2/26 10:42,IF2006.CFE,4081.6,32,39180060,27786.50476,2020/2/26 10:42,4111.09,4112.745,-30.282,29.49
11833,2020/2/26 10:43,IF2006.CFE,4080.6,26,31824000,27792.2,2020/2/26 10:43,4108.66,4109.875,-28.668,28.06
11834,2020/2/26 10:44,IF2006.CFE,4082,43,52734360,27795.52525,2020/2/26 10:44,4105.73,4107.195,-26.612,23.73
11835,2020/2/26 10:45,IF2006.CFE,4090.2,58,71125320,27808.86842,2020/2/26 10:45,4106.46,4106.095,-17.906,16.26
11836,2020/2/26 10:46,IF2006.CFE,4081.4,71,86877500,27814.65217,2020/2/26 10:46,4111.12,4108.79,-25.93,29.72
11837,2020/2/26 10:47,IF2006.CFE,4076,37,45266940,27830.2735,2020/2/26 10:47,4108.56,4109.84,-30.746,32.56
11838,2020/2/26 10:48,IF2006.CFE,4078.6,28,34254360,27834.17347,2020/2/26 10:48,4104.78,4106.67,-26.716,26.18
11839,2020/2/26 10:49,IF2006.CFE,4076,67,81859500,27846.0381,2020/2/26 10:49,4102.81,4103.795,-26.256,26.81
11840,2020/2/26 10:50,IF2006.CFE,4073,46,56181600,27862.28037,2020/2/26 10:50,4099.31,4101.06,-26.558,26.31
11841,2020/2/26 10:51,IF2006.CFE,4070.6,127,155168200,27841.41071,2020/2/26 10:51,4095.82,4097.565,-26.372,25.22
11842,2020/2/26 10:52,IF2006.CFE,4070.4,29,35418600,27850.10092,2020/2/26 10:52,4095.07,4095.445,-23.7,24.67
11843,2020/2/26 10:53,IF2006.CFE,4070,77,93965680,27858.19444,2020/2/26 10:53,4091.85,4093.46,-21.496,21.85
11844,2020/2/26 10:54,IF2006.CFE,4070.2,80,97566000,27888.23684,2020/2/26 10:54,4088.45,4090.15,-19.436,18.25
11845,2020/2/26 10:55,IF2006.CFE,4063.2,79,96375960,27929.69231,2020/2/26 10:55,4086.29,4087.37,-25.384,23.09
11846,2020/2/26 10:56,IF2006.CFE,4072.4,32,39085680,27949.2906,2020/2/26 10:56,4086.52,4086.405,-15.888,14.12
11847,2020/2/26 10:57,IF2006.CFE,4072.8,24,29308140,27961.1982,2020/2/26 10:57,4089.81,4088.165,-15.972,17.01
11848,2020/2/26 10:58,IF2006.CFE,4071.8,13,15888540,27968.3,2020/2/26 10:58,4090.37,4090.09,-18.43,18.57
11849,2020/2/26 10:59,IF2006.CFE,4075.6,30,36683600,27973.59341,2020/2/26 10:59,4090.87,4090.62,-17.112,15.27
11850,2020/2/26 11:00,IF2006.CFE,4076.4,40,48977460,27988.69231,2020/2/26 11:00,4093.58,4092.225,-18.918,17.18
11851,2020/2/26 11:01,IF2006.CFE,4084.4,20,24498840,27999.11905,2020/2/26 11:01,4098.93,4096.255,-13.37,14.53
11852,2020/2/26 11:02,IF2006.CFE,4081.8,32,39190200,28002.08791,2020/2/26 11:02,4102.84,4100.885,-18.148,21.04
11853,2020/2/26 11:03,IF2006.CFE,4079,6,7345620,28003.41026,2020/2/26 11:03,4102.63,4102.735,-22.462,23.63
11854,2020/2/26 11:04,IF2006.CFE,4082,35,42871380,28009.48864,2020/2/26 11:04,4101.76,4102.195,-19.844,19.76
11855,2020/2/26 11:05,IF2006.CFE,4083,29,35499000,28021.38298,2020/2/26 11:05,4101.15,4101.455,-17.818,18.15
11856,2020/2/26 11:06,IF2006.CFE,4076.6,15,18349980,28029.83333,2020/2/26 11:06,4100.84,4100.995,-23.048,24.24
11857,2020/2/26 11:07,IF2006.CFE,4078,18,22017180,28037.75758,2020/2/26 11:07,4097.71,4099.275,-21.582,19.71
11858,2020/2/26 11:08,IF2006.CFE,4078.2,52,63711060,28045.54945,2020/2/26 11:08,4096.78,4097.245,-21.984,18.58
11859,2020/2/26 11:09,IF2006.CFE,4086,32,39226740,28052.01835,2020/2/26 11:09,4101.43,4099.105,-15.774,15.43
11860,2020/2/26 11:10,IF2006.CFE,4089.6,37,45382300,28061.24706,2020/2/26 11:10,4104.16,4102.795,-14.828,14.56
11861,2020/2/26 11:11,IF2006.CFE,4090.2,35,42943020,28070.88095,2020/2/26 11:11,4108.79,4106.475,-17.16,18.59
11862,2020/2/26 11:12,IF2006.CFE,4090.6,22,26981040,28076.48889,2020/2/26 11:12,4110.98,4109.885,-18.722,20.38
11863,2020/2/26 11:13,IF2006.CFE,4086.8,27,33106140,28087.29268,2020/2/26 11:13,4111.44,4111.21,-24.054,24.64
11864,2020/2/26 11:14,IF2006.CFE,4088,25,30666840,28102.61728,2020/2/26 11:14,4111.24,4111.34,-23.874,23.24
11865,2020/2/26 11:15,IF2006.CFE,4091.6,19,23315700,28108.22826,2020/2/26 11:15,4111.82,4111.53,-21.244,20.22
11866,2020/2/26 11:16,IF2006.CFE,4090.6,21,25778340,28116.17857,2020/2/26 11:16,4113.89,4112.855,-23.346,23.29
11867,2020/2/26 11:17,IF2006.CFE,4091.6,29,35586420,28116.69697,2020/2/26 11:17,4115.83,4114.86,-23.53,24.23
11868,2020/2/26 11:18,IF2006.CFE,4089.2,34,41746680,28117.55696,2020/2/26 11:18,4116.95,4116.39,-27.17,27.75
11869,2020/2/26 11:19,IF2006.CFE,4092.4,48,58886440,28117.38384,2020/2/26 11:19,4117.16,4117.055,-24.35,24.76
11870,2020/2/26 11:20,IF2006.CFE,4085,25,30648360,28121.77419,2020/2/26 11:20,4118.02,4117.59,-31.434,33.02
11871,2020/2/26 11:21,IF2006.CFE,4086,14,17173200,28125.71277,2020/2/26 11:21,4115.79,4116.905,-29.96,29.79
11872,2020/2/26 11:22,IF2006.CFE,4090.6,14,17172420,28133.91667,2020/2/26 11:22,4114.25,4115.02,-24.578,23.65
11873,2020/2/26 11:23,IF2006.CFE,4086.6,23,28207020,28147.27848,2020/2/26 11:23,4114.58,4114.415,-27.496,27.98
11874,2020/2/26 11:24,IF2006.CFE,4089,5,6130320,28153.76623,2020/2/26 11:24,4113.25,4113.915,-24.55,24.25
11875,2020/2/26 11:25,IF2006.CFE,4086,10,12268380,28159.69863,2020/2/26 11:25,4112.61,4112.93,-28.03,26.61
11876,2020/2/26 11:26,IF2006.CFE,4092,35,42993000,28172.43478,2020/2/26 11:26,4113.06,4112.835,-22.98,21.06
11877,2020/2/26 11:27,IF2006.CFE,4095.8,132,162313840,28210.64602,2020/2/26 11:27,4116.65,4114.855,-20.758,20.85
11878,2020/2/26 11:28,IF2006.CFE,4101.2,47,57816260,28222.76699,2020/2/26 11:28,4119.33,4117.99,-17.49,18.13
11879,2020/2/26 11:29,IF2006.CFE,4102,29,35684640,28231.08247,2020/2/26 11:29,4121.14,4120.235,-20.496,19.14
11880,2020/2/26 13:00,IF2006.CFE,4100,89,109560660,28231.96078,2020/2/26 13:00,4123.27,4122.205,-25.622,23.27
11881,2020/2/26 13:01,IF2006.CFE,4105.8,51,62829900,28246.21495,2020/2/26 13:01,4132.09,4127.68,-22.39,26.29
11882,2020/2/26 13:02,IF2006.CFE,4107.8,20,24635820,28255.08511,2020/2/26 13:02,4132.28,4132.185,-22.244,24.48
11883,2020/2/26 13:03,IF2006.CFE,4104.4,41,50477580,28268.15294,2020/2/26 13:03,4132.17,4132.225,-26.656,27.77
11884,2020/2/26 13:04,IF2006.CFE,4102.6,34,41825460,28285.02174,2020/2/26 13:04,4130.41,4131.29,-27.258,27.81
11885,2020/2/26 13:05,IF2006.CFE,4099,35,43065660,28300.83019,2020/2/26 13:05,4128.33,4129.37,-29.404,29.33
11886,2020/2/26 13:06,IF2006.CFE,4101.6,23,28280340,28310.33663,2020/2/26 13:06,4126.1,4127.215,-25.358,24.5
11887,2020/2/26 13:07,IF2006.CFE,4098.4,43,52918140,28325.03704,2020/2/26 13:07,4125.01,4125.555,-27.82,26.61
11888,2020/2/26 13:08,IF2006.CFE,4103,81,99736740,28358.33,2020/2/26 13:08,4124.94,4124.975,-23.23,21.94
11889,2020/2/26 13:09,IF2006.CFE,4106,83,102245580,28394.09709,2020/2/26 13:09,4126.72,4125.83,-20.458,20.72
11890,2020/2/26 13:10,IF2006.CFE,4106.2,34,41858580,28404.11881,2020/2/26 13:10,4128.38,4127.55,-20.698,22.18
11891,2020/2/26 13:11,IF2006.CFE,4101.8,47,57851980,28422.02174,2020/2/26 13:11,4127.24,4127.81,-25.342,25.44
11892,2020/2/26 13:12,IF2006.CFE,4102.6,23,28312620,28425.86364,2020/2/26 13:12,4127.21,4127.225,-24.442,24.61
11893,2020/2/26 13:13,IF2006.CFE,4102.4,49,60274440,28428.90722,2020/2/26 13:13,4126.16,4126.685,-23.556,23.76
11894,2020/2/26 13:14,IF2006.CFE,4097.2,47,57775380,28440.42553,2020/2/26 13:14,4126.22,4126.19,-27.288,29.02
11895,2020/2/26 13:15,IF2006.CFE,4093.2,25,30715980,28453.8,2020/2/26 13:15,4122.95,4124.585,-29.566,29.75
11896,2020/2/26 13:16,IF2006.CFE,4095.4,38,46703100,28469.75532,2020/2/26 13:16,4119.9,4121.425,-25.994,24.5
11897,2020/2/26 13:17,IF2006.CFE,4098.2,6,7380240,28486.16456,2020/2/26 13:17,4118.6,4119.25,-22.028,20.4
11898,2020/2/26 13:18,IF2006.CFE,4100.2,6,7374120,28489.05,2020/2/26 13:18,4119.3,4118.95,-19.772,19.1
11899,2020/2/26 13:19,IF2006.CFE,4096,28,34440840,28495.98611,2020/2/26 13:19,4120.39,4119.845,-24.506,24.39
11900,2020/2/26 13:20,IF2006.CFE,4100,22,27051420,28511.5443,2020/2/26 13:20,4121.67,4121.03,-21.38,21.67
11901,2020/2/26 13:21,IF2006.CFE,4100.4,24,29491380,28520.93103,2020/2/26 13:21,4122.57,4122.12,-21.698,22.17
11902,2020/2/26 13:22,IF2006.CFE,4096.2,20,24585420,28525.33333,2020/2/26 13:22,4122.97,4122.77,-26.702,26.77
11903,2020/2/26 13:23,IF2006.CFE,4099.6,3,3690000,28525.9375,2020/2/26 13:23,4122.89,4122.93,-24.118,23.29
11904,2020/2/26 13:24,IF2006.CFE,4100.4,29,35668780,28532.36111,2020/2/26 13:24,4124.41,4123.65,-24.236,24.01
11905,2020/2/26 13:25,IF2006.CFE,4101.2,30,36862920,28535.5,2020/2/26 13:25,4125.75,4125.08,-23.94,24.55
11906,2020/2/26 13:26,IF2006.CFE,4096.4,24,29480700,28549.08235,2020/2/26 13:26,4127.16,4126.455,-28.918,30.76
11907,2020/2/26 13:27,IF2006.CFE,4092.4,22,27018900,28560.77273,2020/2/26 13:27,4125.49,4126.325,-32.848,33.09
11908,2020/2/26 13:28,IF2006.CFE,4092.6,8,9830580,28566.4,2020/2/26 13:28,4123.78,4124.635,-32.372,31.18
11909,2020/2/26 13:29,IF2006.CFE,4097.2,7,8604120,28569.5,2020/2/26 13:29,4124.06,4123.92,-27.202,26.86
11910,2020/2/26 13:30,IF2006.CFE,4097.6,9,11058420,28572.89024,2020/2/26 13:30,4124.37,4124.215,-26.512,26.77
11911,2020/2/26 13:31,IF2006.CFE,4093,16,19654800,28574.43038,2020/2/26 13:31,4124.31,4124.34,-30.838,31.31
11912,2020/2/26 13:32,IF2006.CFE,4094.6,11,13508100,28576.10606,2020/2/26 13:32,4124.04,4124.175,-28.324,29.44
11913,2020/2/26 13:33,IF2006.CFE,4093,67,82209840,28581.08247,2020/2/26 13:33,4122.41,4123.225,-28.52,29.41
11914,2020/2/26 13:34,IF2006.CFE,4088,30,36800160,28590.25,2020/2/26 13:34,4119.49,4120.95,-31.544,31.49
11915,2020/2/26 13:35,IF2006.CFE,4087.4,38,46582560,28604.41758,2020/2/26 13:35,4117.35,4118.42,-29.472,29.95
11916,2020/2/26 13:36,IF2006.CFE,4083.6,106,129748080,28621.93966,2020/2/26 13:36,4114.43,4115.89,-30.562,30.83
11917,2020/2/26 13:37,IF2006.CFE,4077.6,50,61186560,28639.90196,2020/2/26 13:37,4110.68,4112.555,-34.316,33.08
11918,2020/2/26 13:38,IF2006.CFE,4079.6,41,50150280,28647.35052,2020/2/26 13:38,4108.86,4109.77,-30.718,29.26
11919,2020/2/26 13:39,IF2006.CFE,4076,34,41591820,28665.06667,2020/2/26 13:39,4108.26,4108.56,-33.776,32.26
11920,2020/2/26 13:40,IF2006.CFE,4077.8,62,75924720,28684.26214,2020/2/26 13:40,4109.36,4108.81,-32.73,31.56
11921,2020/2/26 13:41,IF2006.CFE,4084.4,35,42878640,28711.13043,2020/2/26 13:41,4111.72,4110.54,-27.404,27.32
11922,2020/2/26 13:42,IF2006.CFE,4086.2,13,15929880,28724.71233,2020/2/26 13:42,4114.45,4113.085,-27.07,28.25
11923,2020/2/26 13:43,IF2006.CFE,4085,30,36786540,28731.90741,2020/2/26 13:43,4115.23,4114.84,-29.4,30.23
11924,2020/2/26 13:44,IF2006.CFE,4087.4,21,25739820,28740.43023,2020/2/26 13:44,4115.59,4115.41,-27.494,28.19
11925,2020/2/26 13:45,IF2006.CFE,4086.4,15,18390360,28750.14474,2020/2/26 13:45,4115.01,4115.3,-28.304,28.61
11926,2020/2/26 13:46,IF2006.CFE,4088,16,19610760,28756.2,2020/2/26 13:46,4114.19,4114.6,-26.108,26.19
11927,2020/2/26 13:47,IF2006.CFE,4083.6,6,7348500,28760.80233,2020/2/26 13:47,4113.5,4113.845,-29.416,29.9
11928,2020/2/26 13:48,IF2006.CFE,4081,9,11022660,28763.06494,2020/2/26 13:48,4112.25,4112.875,-30.802,31.25
11929,2020/2/26 13:49,IF2006.CFE,4082.6,20,24489300,28772.43939,2020/2/26 13:49,4110.13,4111.19,-27.952,27.53
11930,2020/2/26 13:50,IF2006.CFE,4081,25,30594120,28782.71605,2020/2/26 13:50,4108.94,4109.535,-28.462,27.94
11931,2020/2/26 13:51,IF2006.CFE,4079.4,32,39185940,28784.42718,2020/2/26 13:51,4107.94,4108.44,-29.2,28.54
11932,2020/2/26 13:52,IF2006.CFE,4083,18,22049160,28787.79545,2020/2/26 13:52,4108.05,4107.995,-24.982,25.05
11933,2020/2/26 13:53,IF2006.CFE,4082.6,28,34255980,28790.32292,2020/2/26 13:53,4107.94,4107.995,-24.458,25.34
11934,2020/2/26 13:54,IF2006.CFE,4076.6,44,53781000,28795.93617,2020/2/26 13:54,4107.04,4107.49,-28.854,30.44
11935,2020/2/26 13:55,IF2006.CFE,4071.4,25,30540660,28804.33333,2020/2/26 13:55,4104.32,4105.68,-32.098,32.92
11936,2020/2/26 13:56,IF2006.CFE,4072,36,44012940,28810.13333,2020/2/26 13:56,4099.92,4102.12,-29.57,27.92
11937,2020/2/26 13:57,IF2006.CFE,4076,51,62343240,28829.89583,2020/2/26 13:57,4098.27,4099.095,-23.89,22.27
11938,2020/2/26 13:58,IF2006.CFE,4076,96,117362500,28846.57647,2020/2/26 13:58,4098.3,4098.285,-22.864,22.3
11939,2020/2/26 13:59,IF2006.CFE,4076,39,47721700,28833.83529,2020/2/26 13:59,4098.64,4098.47,-23.242,22.64
11940,2020/2/26 14:00,IF2006.CFE,4080,57,69792960,28836.75281,2020/2/26 14:00,4099.19,4098.915,-20.504,19.19
11941,2020/2/26 14:01,IF2006.CFE,4084.4,27,33067860,28849.45977,2020/2/26 14:01,4101.81,4100.5,-17.452,17.41
11942,2020/2/26 14:02,IF2006.CFE,4084,59,72253640,28847.34524,2020/2/26 14:02,4104.58,4103.195,-19.238,20.58
11943,2020/2/26 14:03,IF2006.CFE,4082,78,95572100,28850.18605,2020/2/26 14:03,4105.04,4104.81,-22.374,23.04
11944,2020/2/26 14:04,IF2006.CFE,4083.2,22,26950140,28851.84783,2020/2/26 14:04,4105.57,4105.305,-21.432,22.37
11945,2020/2/26 14:05,IF2006.CFE,4082,27,33049940,28854.80952,2020/2/26 14:05,4104.87,4105.22,-22.016,22.87
11946,2020/2/26 14:06,IF2006.CFE,4075.6,51,62363800,28849.88636,2020/2/26 14:06,4103.1,4103.985,-27.016,27.5
11947,2020/2/26 14:07,IF2006.CFE,4074.2,123,150219800,28848.63964,2020/2/26 14:07,4101.5,4102.3,-26.302,27.3
11948,2020/2/26 14:08,IF2006.CFE,4070.6,79,96499080,28868.95327,2020/2/26 14:08,4098.04,4099.77,-27.766,27.44
11949,2020/2/26 14:09,IF2006.CFE,4071.4,97,118549180,28883.09259,2020/2/26 14:09,4095,4096.52,-25.406,23.6
11950,2020/2/26 14:10,IF2006.CFE,4074.4,92,112466760,28858.68041,2020/2/26 14:10,4094.19,4094.595,-21.542,19.79
11951,2020/2/26 14:11,IF2006.CFE,4076.8,63,77036160,28849.85714,2020/2/26 14:11,4095.3,4094.745,-19.316,18.5
11952,2020/2/26 14:12,IF2006.CFE,4076.8,61,74601300,28840.09574,2020/2/26 14:12,4097.18,4096.24,-19.382,20.38
11953,2020/2/26 14:13,IF2006.CFE,4072.2,123,150118200,28845.55556,2020/2/26 14:13,4098.91,4098.045,-23.858,26.71
11954,2020/2/26 14:14,IF2006.CFE,4066.6,109,133076400,28856.85714,2020/2/26 14:14,4095.33,4097.12,-28.682,28.73
11955,2020/2/26 14:15,IF2006.CFE,4069.2,93,113418360,28858.81928,2020/2/26 14:15,4093.57,4094.45,-24.472,24.37
11956,2020/2/26 14:16,IF2006.CFE,4065,90,109743660,28845.89091,2020/2/26 14:16,4091.42,4092.495,-26.176,26.42
11957,2020/2/26 14:17,IF2006.CFE,4064,84,102456300,28848.79439,2020/2/26 14:17,4089.13,4090.275,-25.084,25.13
11958,2020/2/26 14:18,IF2006.CFE,4067.4,125,152356020,28851.77982,2020/2/26 14:18,4086.43,4087.78,-19.442,19.03
11959,2020/2/26 14:19,IF2006.CFE,4061.2,120,146273520,28859.30476,2020/2/26 14:19,4084.87,4085.65,-23.966,23.67
11960,2020/2/26 14:20,IF2006.CFE,4061,51,62210520,28854.71681,2020/2/26 14:20,4082.36,4083.615,-23.548,21.36
11961,2020/2/26 14:21,IF2006.CFE,4067.6,28,34180920,28863.26667,2020/2/26 14:21,4083.04,4082.7,-17.406,15.44
11962,2020/2/26 14:22,IF2006.CFE,4071,45,54946980,28879.01163,2020/2/26 14:22,4086.04,4084.54,-15.264,15.04
11963,2020/2/26 14:23,IF2006.CFE,4071.2,35,42747840,28889.87912,2020/2/26 14:23,4088.72,4087.38,-17.298,17.52
11964,2020/2/26 14:24,IF2006.CFE,4071,58,70904700,28908.53933,2020/2/26 14:24,4091.16,4089.94,-20.212,20.16
11965,2020/2/26 14:25,IF2006.CFE,4078.4,25,30577560,28912.74444,2020/2/26 14:25,4093.53,4092.345,-15.25,15.13
11966,2020/2/26 14:26,IF2006.CFE,4076.8,14,17128140,28913.80822,2020/2/26 14:26,4096.61,4095.07,-18.908,19.81
11967,2020/2/26 14:27,IF2006.CFE,4077,17,20794500,28918.5,2020/2/26 14:27,4098.23,4097.42,-20.11,21.23
11968,2020/2/26 14:28,IF2006.CFE,4077.4,17,20794800,28926.51429,2020/2/26 14:28,4099.01,4098.62,-20.248,21.61
11969,2020/2/26 14:29,IF2006.CFE,4075,30,36684780,28935.25882,2020/2/26 14:29,4098.17,4098.59,-22.144,23.17
11970,2020/2/26 14:30,IF2006.CFE,4075.8,27,33000660,28954.75862,2020/2/26 14:30,4096.22,4097.195,-20.168,20.42
11971,2020/2/26 14:31,IF2006.CFE,4075.8,33,40318800,28969.06522,2020/2/26 14:31,4094.09,4095.155,-18.372,18.29
11972,2020/2/26 14:32,IF2006.CFE,4071.6,24,29323380,28986.86869,2020/2/26 14:32,4092.35,4093.22,-20.436,20.75
11973,2020/2/26 14:33,IF2006.CFE,4070,64,78119760,29005.51485,2020/2/26 14:33,4090.03,4091.19,-19.408,20.03
11974,2020/2/26 14:34,IF2006.CFE,4067.8,91,110960540,29020.57282,2020/2/26 14:34,4087.49,4088.76,-18.726,19.69
11975,2020/2/26 14:35,IF2006.CFE,4062.6,93,113294400,29039.93,2020/2/26 14:35,4083.08,4085.285,-20.932,20.48
11976,2020/2/26 14:36,IF2006.CFE,4061.2,56,68282160,29074.7549,2020/2/26 14:36,4079.68,4081.38,-19.592,18.48
11977,2020/2/26 14:37,IF2006.CFE,4065.2,22,26828220,29092.35106,2020/2/26 14:37,4077.38,4078.53,-13.46,12.18
11978,2020/2/26 14:38,IF2006.CFE,4065.4,28,34153680,29102.69149,2020/2/26 14:38,4076.33,4076.855,-12.078,10.93
11979,2020/2/26 14:39,IF2006.CFE,4067,23,28058400,29113.80247,2020/2/26 14:39,4076.83,4076.58,-9.74,9.83
11980,2020/2/26 14:40,IF2006.CFE,4065,37,45074340,29126.17442,2020/2/26 14:40,4077.17,4077,-11.104,12.17
11981,2020/2/26 14:41,IF2006.CFE,4060.8,95,115685160,29148.73333,2020/2/26 14:41,4075.99,4076.58,-14.012,15.19
11982,2020/2/26 14:42,IF2006.CFE,4055,86,104634000,29182.73626,2020/2/26 14:42,4074.2,4075.095,-17.502,19.2
11983,2020/2/26 14:43,IF2006.CFE,4054,85,103374880,29212.09615,2020/2/26 14:43,4069.87,4072.035,-15.458,15.87
11984,2020/2/26 14:44,IF2006.CFE,4053,97,117889080,29237.59,2020/2/26 14:44,4065.28,4067.575,-14.148,12.28
11985,2020/2/26 14:45,IF2006.CFE,4050.4,41,49886460,29257.55769,2020/2/26 14:45,4061.95,4063.615,-15.618,11.55
11986,2020/2/26 14:46,IF2006.CFE,4059.2,61,74284800,29275.65957,2020/2/26 14:46,4064.44,4063.195,-6.832,5.24
11987,2020/2/26 14:47,IF2006.CFE,4061.2,45,54827600,29305.52703,2020/2/26 14:47,4068.55,4066.495,-5.92,7.35
11988,2020/2/26 14:48,IF2006.CFE,4060,19,23146140,29312.95385,2020/2/26 14:48,4069.94,4069.245,-9.296,9.94
11989,2020/2/26 14:49,IF2006.CFE,4060.6,28,34137240,29323.3617,2020/2/26 14:49,4070.72,4070.33,-10.956,10.12
11990,2020/2/26 14:50,IF2006.CFE,4063.8,42,51232020,29329.82353,2020/2/26 14:50,4072.83,4071.775,-9.44,9.03
11991,2020/2/26 14:51,IF2006.CFE,4068.8,72,87865740,29355.29348,2020/2/26 14:51,4075.74,4074.285,-5.724,6.94
11992,2020/2/26 14:52,IF2006.CFE,4066,15,18294300,29381.18391,2020/2/26 14:52,4076.97,4076.355,-9.334,10.97
11993,2020/2/26 14:53,IF2006.CFE,4064.4,42,51223200,29392.03529,2020/2/26 14:53,4076.36,4076.665,-11.22,11.96
11994,2020/2/26 14:54,IF2006.CFE,4065.2,22,26817600,29405.22078,2020/2/26 14:54,4074.77,4075.565,-10.142,9.57
