datetime,IF2012,IF2009,spread,index
2020/9/4 13:28,4651.0,4723.4,-72.4,4736.87
2020/9/4 13:29,4657.4,4729.0,-71.6,4736.68
2020/9/4 13:30,4657.6,4729.8,-72.2,4739.39
2020/9/4 13:31,4656.8,4728.8,-72.0,4744.02
2020/9/4 13:32,4658.2,4729.4,-71.2,4743.72
2020/9/4 13:33,4655.6,4727.6,-72.0,4743.19
2020/9/4 13:34,4652.8,4725.8,-73.0,4743.8
2020/9/4 13:35,4653.6,4726.8,-73.2,4741.12
2020/9/4 13:36,4654.8,4727.2,-72.4,4740.03
2020/9/4 13:37,4654.8,4728.2,-73.4,4740.85
2020/9/4 13:38,4657.2,4729.2,-72.0,4742.41
2020/9/4 13:39,4661.0,4732.8,-71.8,4742.88
2020/9/4 13:40,4663.0,4735.0,-72.0,4745.51
2020/9/4 13:41,4663.2,4735.0,-71.8,4750.6
2020/9/4 13:42,4662.6,4735.4,-72.8,4748.82
2020/9/4 13:43,4663.0,4736.2,-73.2,4748.89
2020/9/4 13:44,4668.6,4741.0,-72.4,4749.27
2020/9/4 13:45,4666.2,4740.0,-73.8,4751.69
2020/9/4 13:46,4670.8,4742.8,-72.0,4753.06
2020/9/4 13:47,4671.8,4744.0,-72.2,4755.3
2020/9/4 13:48,4667.2,4739.8,-72.6,4756.68
2020/9/4 13:49,4669.6,4741.6,-72.0,4754.64
2020/9/4 13:50,4665.2,4736.4,-71.2,4754.89
2020/9/4 13:51,4662.0,4734.8,-72.8,4752.28
2020/9/4 13:52,4664.2,4735.6,-71.4,4751.29
2020/9/4 13:53,4661.6,4733.6,-72.0,4750.92
2020/9/4 13:54,4660.4,4731.6,-71.2,4751.33
2020/9/4 13:55,4662.0,4734.0,-72.0,4749.19
2020/9/4 13:56,4660.2,4732.6,-72.4,4748.66
2020/9/4 13:57,4662.4,4733.0,-70.6,4750.19
2020/9/4 13:58,4660.6,4732.8,-72.2,4750.82
2020/9/4 13:59,4661.2,4733.2,-72.0,4750.94
2020/9/4 14:00,4656.0,4728.6,-72.6,4750.55
2020/9/4 14:01,4658.8,4730.2,-71.4,4749.53
2020/9/4 14:02,4657.4,4727.6,-70.2,4746.6
2020/9/4 14:03,4658.0,4729.0,-71.0,4746.46
2020/9/4 14:04,4659.8,4731.8,-72.0,4746.45
2020/9/4 14:05,4659.6,4731.0,-71.4,4747.62
2020/9/4 14:06,4658.2,4729.0,-70.8,4750.9
2020/9/4 14:07,4659.6,4730.8,-71.2,4751.22
2020/9/4 14:08,4657.6,4730.0,-72.4,4750.06
2020/9/4 14:09,4662.0,4734.0,-72.0,4750.12
2020/9/4 14:10,4663.4,4735.6,-72.2,4751.14
2020/9/4 14:11,4666.6,4738.4,-71.8,4755.25
2020/9/4 14:12,4665.4,4738.4,-73.0,4757.02
2020/9/4 14:13,4671.4,4742.6,-71.2,4757.95
2020/9/4 14:14,4671.2,4744.0,-72.8,4759.22
2020/9/4 14:15,4670.2,4742.6,-72.4,4761.39
2020/9/4 14:16,4666.2,4738.2,-72.0,4760.75
2020/9/4 14:17,4670.0,4741.6,-71.6,4761.56
2020/9/4 14:18,4671.4,4742.6,-71.2,4761.1
2020/9/4 14:19,4670.4,4742.2,-71.8,4763.07
2020/9/4 14:20,4669.8,4743.4,-73.6,4765.27
2020/9/4 14:21,4667.0,4740.2,-73.2,4763.51
2020/9/4 14:22,4668.0,4740.0,-72.0,4764.85
2020/9/4 14:23,4660.6,4733.2,-72.6,4763.34
2020/9/4 14:24,4662.8,4735.0,-72.2,4760.89
2020/9/4 14:25,4665.0,4738.4,-73.4,4758.42
2020/9/4 14:26,4668.0,4740.2,-72.2,4758.27
2020/9/4 14:27,4666.2,4739.6,-73.4,4762.2
2020/9/4 14:28,4664.8,4737.0,-72.2,4762.01
2020/9/4 14:29,4668.4,4741.0,-72.6,4761.66
2020/9/4 14:30,4669.8,4742.6,-72.8,4760.97
2020/9/4 14:31,4669.4,4742.0,-72.6,4763.3
2020/9/4 14:32,4669.0,4741.4,-72.4,4764.72
2020/9/4 14:33,4670.6,4743.8,-73.2,4765.33
2020/9/4 14:34,4672.6,4745.2,-72.6,4766.65
2020/9/4 14:35,4672.0,4745.0,-73.0,4768.55
2020/9/4 14:36,4671.2,4742.2,-71.0,4767.02
2020/9/4 14:37,4670.8,4742.2,-71.4,4767.39
2020/9/4 14:38,4672.0,4743.4,-71.4,4764.59
2020/9/4 14:39,4673.2,4745.6,-72.4,4765.28
2020/9/4 14:40,4675.6,4747.2,-71.6,4766.96
2020/9/4 14:41,4675.4,4747.8,-72.4,4768.46
2020/9/4 14:42,4677.6,4750.0,-72.4,4768.9
2020/9/4 14:43,4683.4,4756.2,-72.8,4769.75
2020/9/4 14:44,4684.4,4756.6,-72.2,4772.2
2020/9/4 14:45,4685.0,4758.0,-73.0,4773.72
2020/9/4 14:46,4692.0,4764.2,-72.2,4774.35
2020/9/4 14:47,4690.2,4762.4,-72.2,4776.44
2020/9/4 14:48,4686.4,4760.4,-74.0,4777.55
2020/9/4 14:49,4692.8,4766.0,-73.2,4776.72
2020/9/4 14:50,4690.4,4762.8,-72.4,4776.87
2020/9/4 14:51,4689.2,4761.6,-72.4,4777.24
2020/9/4 14:52,4688.2,4762.6,-74.4,4776.6
2020/9/4 14:53,4685.0,4758.6,-73.6,4775.94
2020/9/4 14:54,4685.6,4759.2,-73.6,4774.58
2020/9/4 14:55,4683.4,4757.2,-73.8,4773.28
2020/9/4 14:56,4678.0,4750.8,-72.8,4771.37
2020/9/4 14:57,4676.6,4750.6,-74.0,4771.06
2020/9/4 14:58,4676.6,4749.4,-72.8,4771.36
2020/9/4 14:59,4678.4,4752.8,-74.4,4771.36
2020/9/7 9:30,4680.0,4752.2,-72.2,4759.52
2020/9/7 9:31,4671.0,4744.4,-73.4,4764.55
2020/9/7 9:32,4673.6,4746.4,-72.8,4758.9
2020/9/7 9:33,4681.6,4755.0,-73.4,4756.18
2020/9/7 9:34,4681.8,4756.0,-74.2,4762.3
2020/9/7 9:35,4682.4,4756.0,-73.6,4769.6
2020/9/7 9:36,4680.4,4751.8,-71.4,4770.52
2020/9/7 9:37,4677.6,4751.0,-73.4,4767.84
2020/9/7 9:38,4683.4,4755.8,-72.4,4765.06
2020/9/7 9:39,4687.6,4760.6,-73.0,4772.26
2020/9/7 9:40,4692.0,4764.6,-72.6,4773.54
2020/9/7 9:41,4691.8,4765.0,-73.2,4779.42
2020/9/7 9:42,4695.4,4767.6,-72.2,4781.54
2020/9/7 9:43,4696.2,4768.0,-71.8,4783.1
2020/9/7 9:44,4699.6,4771.8,-72.2,4781.82
2020/9/7 9:45,4701.2,4773.8,-72.6,4784.95
2020/9/7 9:46,4698.0,4770.4,-72.4,4788.1
2020/9/7 9:47,4699.0,4771.0,-72.0,4784.69
2020/9/7 9:48,4701.4,4773.4,-72.0,4784.05
2020/9/7 9:49,4700.0,4771.4,-71.4,4786.54
2020/9/7 9:50,4702.0,4774.6,-72.6,4784.01
2020/9/7 9:51,4704.4,4777.4,-73.0,4788.38
2020/9/7 9:52,4700.8,4772.6,-71.8,4788.16
2020/9/7 9:53,4699.2,4772.0,-72.8,4785.98
2020/9/7 9:54,4696.0,4768.8,-72.8,4783.68
2020/9/7 9:55,4694.4,4767.4,-73.0,4780.82
2020/9/7 9:56,4694.0,4766.2,-72.2,4778.34
2020/9/7 9:57,4694.6,4768.6,-74.0,4780.21
2020/9/7 9:58,4692.6,4764.4,-71.8,4778.85
2020/9/7 9:59,4689.8,4762.0,-72.2,4777.64
2020/9/7 10:00,4688.2,4760.4,-72.2,4772.37
2020/9/7 10:01,4683.4,4758.0,-74.6,4774.67
2020/9/7 10:02,4681.8,4754.6,-72.8,4770.18
2020/9/7 10:03,4678.0,4751.4,-73.4,4770.54
2020/9/7 10:04,4677.2,4749.4,-72.2,4764.58
2020/9/7 10:05,4677.2,4749.0,-71.8,4762.89
2020/9/7 10:06,4677.0,4749.4,-72.4,4762.57
2020/9/7 10:07,4676.8,4750.4,-73.6,4763.25
2020/9/7 10:08,4672.0,4744.4,-72.4,4763.15
2020/9/7 10:09,4666.8,4738.8,-72.0,4761.07
2020/9/7 10:10,4669.8,4743.0,-73.2,4755.84
2020/9/7 10:11,4671.0,4743.0,-72.0,4755.34
2020/9/7 10:12,4672.2,4745.0,-72.8,4756.06
2020/9/7 10:13,4668.4,4739.8,-71.4,4760.56
2020/9/7 10:14,4668.2,4738.8,-70.6,4755.32
2020/9/7 10:15,4665.6,4737.8,-72.2,4754.58
2020/9/7 10:16,4662.0,4735.6,-73.6,4753.54
2020/9/7 10:17,4666.4,4739.4,-73.0,4749.2
2020/9/7 10:18,4667.0,4738.4,-71.4,4750.99
2020/9/7 10:19,4664.8,4735.8,-71.0,4752.75
2020/9/7 10:20,4662.2,4733.8,-71.6,4750.5
2020/9/7 10:21,4663.2,4735.6,-72.4,4745.87
2020/9/7 10:22,4663.0,4734.4,-71.4,4745.54
2020/9/7 10:23,4660.6,4731.6,-71.0,4747.25
2020/9/7 10:24,4663.0,4734.6,-71.6,4746.01
2020/9/7 10:25,4665.4,4736.8,-71.4,4747.3
2020/9/7 10:26,4664.6,4736.6,-72.0,4748.41
2020/9/7 10:27,4662.6,4737.0,-74.4,4750.24
2020/9/7 10:28,4662.2,4734.0,-71.8,4750.19
2020/9/7 10:29,4661.2,4734.2,-73.0,4749.3
2020/9/7 10:30,4653.2,4727.0,-73.8,4747.35
2020/9/7 10:31,4650.2,4723.4,-73.2,4741.98
2020/9/7 10:32,4649.0,4722.6,-73.6,4737.56
2020/9/7 10:33,4648.4,4721.4,-73.0,4734.95
2020/9/7 10:34,4646.0,4719.4,-73.4,4735.93
2020/9/7 10:35,4640.4,4715.4,-75.0,4733.08
2020/9/7 10:36,4640.0,4715.2,-75.2,4731.31
2020/9/7 10:37,4643.4,4720.4,-77.0,4729.0
2020/9/7 10:38,4647.4,4721.2,-73.8,4734.01
2020/9/7 10:39,4646.6,4721.8,-75.2,4736.26
2020/9/7 10:40,4649.6,4724.2,-74.6,4736.33
2020/9/7 10:41,4649.6,4723.2,-73.6,4738.06
2020/9/7 10:42,4651.0,4725.4,-74.4,4739.86
2020/9/7 10:43,4650.4,4724.8,-74.4,4743.07
2020/9/7 10:44,4645.8,4722.0,-76.2,4740.21
2020/9/7 10:45,4646.2,4720.4,-74.2,4738.45
2020/9/7 10:46,4650.6,4724.6,-74.0,4736.48
2020/9/7 10:47,4650.2,4725.8,-75.6,4740.55
2020/9/7 10:48,4647.0,4722.6,-75.6,4740.87
2020/9/7 10:49,4647.2,4723.4,-76.2,4739.27
2020/9/7 10:50,4644.2,4720.4,-76.2,4738.27
2020/9/7 10:51,4644.6,4720.2,-75.6,4735.62
2020/9/7 10:52,4644.6,4720.0,-75.4,4735.3
2020/9/7 10:53,4647.6,4723.4,-75.8,4734.45
2020/9/7 10:54,4645.6,4720.6,-75.0,4737.37
2020/9/7 10:55,4642.8,4719.2,-76.4,4736.12
2020/9/7 10:56,4646.8,4720.8,-74.0,4732.77
2020/9/7 10:57,4648.2,4722.0,-73.8,4734.16
2020/9/7 10:58,4646.4,4722.4,-76.0,4734.19
2020/9/7 10:59,4644.4,4719.0,-74.6,4733.83
2020/9/7 11:00,4643.8,4719.6,-75.8,4734.06
2020/9/7 11:01,4640.4,4717.0,-76.6,4729.37
2020/9/7 11:02,4644.6,4720.2,-75.6,4728.58
2020/9/7 11:03,4646.6,4721.6,-75.0,4734.08
2020/9/7 11:04,4651.0,4725.8,-74.8,4734.66
2020/9/7 11:05,4655.0,4730.8,-75.8,4737.22
2020/9/7 11:06,4654.0,4731.2,-77.2,4742.1
2020/9/7 11:07,4657.6,4733.6,-76.0,4744.19
2020/9/7 11:08,4664.0,4737.4,-73.4,4746.68
2020/9/7 11:09,4667.2,4744.0,-76.8,4750.13
2020/9/7 11:10,4663.6,4741.2,-77.6,4752.36
2020/9/7 11:11,4663.8,4742.0,-78.2,4755.06
2020/9/7 11:12,4663.6,4741.6,-78.0,4753.92
2020/9/7 11:13,4670.8,4746.8,-76.0,4753.05
2020/9/7 11:14,4669.8,4746.0,-76.2,4754.72
2020/9/7 11:15,4667.2,4742.4,-75.2,4757.15
2020/9/7 11:16,4666.8,4742.4,-75.6,4756.52
2020/9/7 11:17,4666.6,4742.6,-76.0,4755.33
2020/9/7 11:18,4671.6,4748.0,-76.4,4755.5
2020/9/7 11:19,4672.4,4747.4,-75.0,4759.54
2020/9/7 11:20,4670.0,4745.0,-75.0,4761.49
2020/9/7 11:21,4668.4,4744.8,-76.4,4759.91
2020/9/7 11:22,4665.0,4742.4,-77.4,4759.94
2020/9/7 11:23,4668.4,4746.6,-78.2,4756.04
2020/9/7 11:24,4668.2,4746.2,-78.0,4757.57
2020/9/7 11:25,4670.8,4748.0,-77.2,4757.79
2020/9/7 11:26,4673.8,4751.0,-77.2,4758.64
2020/9/7 11:27,4667.4,4744.2,-76.8,4760.89
2020/9/7 11:28,4663.6,4740.8,-77.2,4760.39
2020/9/7 11:29,4662.6,4737.6,-75.0,4757.24
2020/9/7 13:00,4659.2,4734.4,-75.2,4756.76
2020/9/7 13:01,4657.6,4733.4,-75.8,4750.67
2020/9/7 13:02,4655.6,4732.0,-76.4,4750.21
2020/9/7 13:03,4654.8,4731.6,-76.8,4748.32
2020/9/7 13:04,4651.4,4727.8,-76.4,4748.83
2020/9/7 13:05,4651.4,4728.2,-76.8,4746.07
2020/9/7 13:06,4651.0,4725.8,-74.8,4747.98
2020/9/7 13:07,4646.6,4723.2,-76.6,4747.05
2020/9/7 13:08,4647.4,4724.0,-76.6,4743.64
2020/9/7 13:09,4650.0,4724.2,-74.2,4743.31
2020/9/7 13:10,4648.0,4723.8,-75.8,4743.89
2020/9/7 13:11,4649.2,4725.0,-75.8,4743.86
2020/9/7 13:12,4648.0,4723.8,-75.8,4744.08
2020/9/7 13:13,4648.0,4724.4,-76.4,4744.29
2020/9/7 13:14,4649.0,4725.4,-76.4,4743.71
2020/9/7 13:15,4646.6,4722.4,-75.8,4744.61
2020/9/7 13:16,4645.4,4721.8,-76.4,4744.24
2020/9/7 13:17,4646.2,4723.4,-77.2,4742.74
2020/9/7 13:18,4647.0,4725.0,-78.0,4741.12
2020/9/7 13:19,4650.0,4725.6,-75.6,4740.77
2020/9/7 13:20,4649.2,4725.2,-76.0,4743.04
2020/9/7 13:21,4646.4,4722.6,-76.2,4743.21
2020/9/7 13:22,4645.2,4721.8,-76.6,4742.4
2020/9/7 13:23,4645.0,4722.4,-77.4,4740.34
2020/9/7 13:24,4644.4,4721.8,-77.4,4738.88
2020/9/7 13:25,4648.8,4725.0,-76.2,4737.89
2020/9/7 13:26,4649.8,4725.0,-75.2,4738.99
2020/9/7 13:27,4650.2,4725.2,-75.0,4738.65
2020/9/7 13:28,4651.6,4727.2,-75.6,4738.91
2020/9/7 13:29,4648.4,4725.6,-77.2,4741.9
2020/9/7 13:30,4646.6,4721.6,-75.0,4740.01
2020/9/7 13:31,4645.0,4721.8,-76.8,4738.35
2020/9/7 13:32,4644.0,4719.8,-75.8,4737.29
2020/9/7 13:33,4647.2,4723.0,-75.8,4735.42
2020/9/7 13:34,4643.6,4719.2,-75.6,4736.81
2020/9/7 13:35,4644.0,4720.4,-76.4,4735.66
2020/9/7 13:36,4641.0,4717.2,-76.2,4735.15
2020/9/7 13:37,4642.0,4718.4,-76.4,4732.99
2020/9/7 13:38,4641.0,4718.2,-77.2,4731.7
2020/9/7 13:39,4640.6,4716.2,-75.6,4731.73
2020/9/7 13:40,4644.4,4719.8,-75.4,4729.01
2020/9/7 13:41,4643.0,4719.6,-76.6,4731.25
2020/9/7 13:42,4643.4,4720.2,-76.8,4732.28
2020/9/7 13:43,4648.0,4724.2,-76.2,4731.57
2020/9/7 13:44,4649.2,4725.8,-76.6,4736.01
2020/9/7 13:45,4650.2,4726.6,-76.4,4736.65
2020/9/7 13:46,4648.0,4723.8,-75.8,4739.14
2020/9/7 13:47,4645.2,4721.4,-76.2,4738.83
2020/9/7 13:48,4643.8,4720.2,-76.4,4736.57
2020/9/7 13:49,4644.4,4721.2,-76.8,4734.29
2020/9/7 13:50,4647.0,4722.2,-75.2,4734.4
2020/9/7 13:51,4642.6,4719.6,-77.0,4737.43
2020/9/7 13:52,4643.4,4719.4,-76.0,4734.91
2020/9/7 13:53,4645.0,4721.2,-76.2,4734.02
2020/9/7 13:54,4640.6,4717.6,-77.0,4734.19
2020/9/7 13:55,4641.0,4717.6,-76.6,4733.37
2020/9/7 13:56,4642.2,4718.8,-76.6,4731.82
2020/9/7 13:57,4643.4,4718.4,-75.0,4730.86
2020/9/7 13:58,4647.0,4723.0,-76.0,4730.35
2020/9/7 13:59,4645.0,4720.6,-75.6,4730.83
2020/9/7 14:00,4645.0,4721.6,-76.6,4734.2
2020/9/7 14:01,4647.8,4725.2,-77.4,4734.26
2020/9/7 14:02,4648.0,4725.0,-77.0,4737.27
2020/9/7 14:03,4646.2,4723.4,-77.2,4736.83
2020/9/7 14:04,4640.2,4716.2,-76.0,4736.37
2020/9/7 14:05,4621.0,4698.8,-77.8,4731.47
2020/9/7 14:06,4613.0,4692.4,-79.4,4722.2
2020/9/7 14:07,4610.8,4690.2,-79.4,4715.68
2020/9/7 14:08,4607.0,4686.0,-79.0,4711.94
2020/9/7 14:09,4607.6,4686.8,-79.2,4711.05
2020/9/7 14:10,4606.2,4686.6,-80.4,4706.56
2020/9/7 14:11,4613.2,4692.4,-79.2,4705.06
2020/9/7 14:12,4614.6,4692.2,-77.6,4713.33
2020/9/7 14:13,4615.0,4694.4,-79.4,4713.34
2020/9/7 14:14,4608.8,4686.4,-77.6,4713.23
2020/9/7 14:15,4598.6,4677.2,-78.6,4710.63
2020/9/7 14:16,4603.6,4682.0,-78.4,4700.81
2020/9/7 14:17,4605.2,4684.6,-79.4,4699.14
2020/9/7 14:18,4601.4,4681.2,-79.8,4698.77
2020/9/7 14:19,4608.0,4688.4,-80.4,4697.73
2020/9/7 14:20,4605.6,4684.2,-78.6,4702.73
2020/9/7 14:21,4606.6,4687.2,-80.6,4704.14
2020/9/7 14:22,4604.0,4683.8,-79.8,4704.12
2020/9/7 14:23,4601.0,4681.2,-80.2,4703.78
2020/9/7 14:24,4598.2,4678.6,-80.4,4700.47
2020/9/7 14:25,4599.6,4680.0,-80.4,4696.99
2020/9/7 14:26,4598.6,4677.4,-78.8,4694.95
2020/9/7 14:27,4593.0,4673.0,-80.0,4693.3
2020/9/7 14:28,4595.0,4675.0,-80.0,4688.36
2020/9/7 14:29,4594.8,4672.6,-77.8,4688.09
2020/9/7 14:30,4595.0,4675.4,-80.4,4686.99
2020/9/7 14:31,4591.0,4670.4,-79.4,4691.34
2020/9/7 14:32,4584.0,4665.6,-81.6,4688.63
2020/9/7 14:33,4578.2,4659.6,-81.4,4685.5
2020/9/7 14:34,4582.2,4661.4,-79.2,4682.17
2020/9/7 14:35,4576.2,4657.8,-81.6,4678.94
2020/9/7 14:36,4554.4,4635.2,-80.8,4674.86
2020/9/7 14:37,4556.0,4637.4,-81.4,4662.77
2020/9/7 14:38,4561.6,4641.8,-80.2,4655.56
2020/9/7 14:39,4557.0,4639.2,-82.2,4660.77
2020/9/7 14:40,4563.6,4645.0,-81.4,4663.45
2020/9/7 14:41,4561.6,4642.2,-80.6,4668.04
2020/9/7 14:42,4573.6,4650.4,-76.8,4668.59
2020/9/7 14:43,4575.0,4654.4,-79.4,4672.25
2020/9/7 14:44,4578.6,4658.2,-79.6,4675.62
2020/9/7 14:45,4582.0,4662.6,-80.6,4678.75
2020/9/7 14:46,4583.0,4664.2,-81.2,4682.8
2020/9/7 14:47,4578.2,4660.0,-81.8,4687.0
2020/9/7 14:48,4576.2,4658.0,-81.8,4684.33
2020/9/7 14:49,4576.4,4657.8,-81.4,4683.68
2020/9/7 14:50,4574.6,4654.8,-80.2,4682.9
2020/9/7 14:51,4571.4,4653.4,-82.0,4680.33
2020/9/7 14:52,4567.8,4648.8,-81.0,4680.47
2020/9/7 14:53,4569.4,4651.8,-82.4,4679.4
2020/9/7 14:54,4561.8,4645.0,-83.2,4677.58
2020/9/7 14:55,4557.6,4641.6,-84.0,4674.57
2020/9/7 14:56,4557.6,4641.8,-84.2,4670.31
2020/9/7 14:57,4560.0,4643.0,-83.0,4670.38
2020/9/7 14:58,4565.6,4651.4,-85.8,4670.45
2020/9/7 14:59,4560.0,4645.2,-85.2,4670.45
2020/9/8 9:30,4582.6,4665.4,-82.8,4669.37
2020/9/8 9:31,4587.6,4669.8,-82.2,4669.37
2020/9/8 9:32,4580.0,4661.4,-81.4,4684.75
2020/9/8 9:33,4583.6,4663.4,-79.8,4690.47
2020/9/8 9:34,4592.2,4671.8,-79.6,4686.02
2020/9/8 9:35,4588.6,4668.2,-79.6,4679.03
2020/9/8 9:36,4584.6,4663.2,-78.6,4682.72
2020/9/8 9:37,4579.0,4657.4,-78.4,4677.39
2020/9/8 9:38,4586.2,4665.2,-79.0,4669.34
2020/9/8 9:39,4581.4,4660.8,-79.4,4673.72
2020/9/8 9:40,4581.4,4659.8,-78.4,4670.02
2020/9/8 9:41,4579.8,4658.6,-78.8,4670.5
2020/9/8 9:42,4582.8,4663.2,-80.4,4668.59
2020/9/8 9:43,4581.4,4661.2,-79.8,4670.95
2020/9/8 9:44,4571.4,4650.8,-79.4,4669.56
2020/9/8 9:45,4575.2,4656.4,-81.2,4660.91
2020/9/8 9:46,4582.4,4663.4,-81.0,4663.39
2020/9/8 9:47,4586.8,4666.6,-79.8,4668.15
2020/9/8 9:48,4591.2,4670.2,-79.0,4676.75
2020/9/8 9:49,4591.0,4673.0,-82.0,4679.72
2020/9/8 9:50,4599.2,4678.0,-78.8,4679.64
2020/9/8 9:51,4597.0,4676.0,-79.0,4686.93
2020/9/8 9:52,4595.6,4674.0,-78.4,4684.66
2020/9/8 9:53,4595.2,4672.6,-77.4,4683.22
2020/9/8 9:54,4588.0,4666.4,-78.4,4683.22
2020/9/8 9:55,4583.6,4661.2,-77.6,4678.62
2020/9/8 9:56,4581.6,4661.0,-79.4,4670.07
2020/9/8 9:57,4577.4,4654.8,-77.4,4668.12
2020/9/8 9:58,4578.8,4656.4,-77.6,4662.04
2020/9/8 9:59,4578.4,4654.0,-75.6,4664.2
2020/9/8 10:00,4580.4,4657.6,-77.2,4661.76
2020/9/8 10:01,4579.2,4655.8,-76.6,4669.03
2020/9/8 10:02,4586.0,4662.8,-76.8,4665.33
2020/9/8 10:03,4586.0,4663.4,-77.4,4670.44
2020/9/8 10:04,4589.6,4667.6,-78.0,4675.07
2020/9/8 10:05,4593.6,4671.2,-77.6,4676.67
2020/9/8 10:06,4590.2,4669.2,-79.0,4678.79
2020/9/8 10:07,4590.8,4670.0,-79.2,4678.09
2020/9/8 10:08,4594.0,4672.8,-78.8,4679.13
2020/9/8 10:09,4595.4,4674.6,-79.2,4680.5
2020/9/8 10:10,4594.4,4673.4,-79.0,4684.16
2020/9/8 10:11,4588.0,4666.0,-78.0,4684.12
2020/9/8 10:12,4588.6,4667.2,-78.6,4682.26
2020/9/8 10:13,4590.6,4668.2,-77.6,4676.22
2020/9/8 10:14,4593.0,4670.0,-77.0,4676.74
2020/9/8 10:15,4589.0,4666.2,-77.2,4678.6
2020/9/8 10:16,4586.8,4663.6,-76.8,4676.98
2020/9/8 10:17,4589.6,4666.2,-76.6,4672.96
2020/9/8 10:18,4591.2,4668.2,-77.0,4673.57
2020/9/8 10:19,4589.8,4666.4,-76.6,4676.71
2020/9/8 10:20,4583.0,4659.6,-76.6,4675.68
2020/9/8 10:21,4585.6,4663.4,-77.8,4669.98
2020/9/8 10:22,4585.8,4662.0,-76.2,4669.14
2020/9/8 10:23,4587.6,4663.6,-76.0,4671.91
2020/9/8 10:24,4585.6,4662.0,-76.4,4672.03
2020/9/8 10:25,4587.8,4665.8,-78.0,4671.08
2020/9/8 10:26,4585.0,4662.0,-77.0,4674.14
2020/9/8 10:27,4580.2,4658.6,-78.4,4673.21
2020/9/8 10:28,4578.0,4655.8,-77.8,4668.17
2020/9/8 10:29,4578.8,4657.0,-78.2,4665.48
2020/9/8 10:30,4583.2,4659.4,-76.2,4662.31
2020/9/8 10:31,4582.2,4661.0,-78.8,4667.93
2020/9/8 10:32,4580.2,4657.8,-77.6,4664.38
2020/9/8 10:33,4577.4,4654.8,-77.4,4666.12
2020/9/8 10:34,4575.4,4652.8,-77.4,4662.53
2020/9/8 10:35,4576.0,4652.8,-76.8,4659.04
2020/9/8 10:36,4571.8,4650.4,-78.6,4661.61
2020/9/8 10:37,4573.4,4649.0,-75.6,4658.58
2020/9/8 10:38,4577.8,4654.4,-76.6,4656.8
2020/9/8 10:39,4579.4,4655.6,-76.2,4661.2
2020/9/8 10:40,4578.8,4655.2,-76.4,4663.21
2020/9/8 10:41,4580.0,4656.6,-76.6,4659.45
2020/9/8 10:42,4580.0,4658.4,-78.4,4664.15
2020/9/8 10:43,4580.8,4657.8,-77.0,4663.83
2020/9/8 10:44,4580.8,4658.0,-77.2,4664.16
2020/9/8 10:45,4578.2,4657.0,-78.8,4663.66
2020/9/8 10:46,4582.2,4658.2,-76.0,4662.17
2020/9/8 10:47,4586.0,4661.2,-75.2,4666.32
2020/9/8 10:48,4580.8,4658.0,-77.2,4667.65
2020/9/8 10:49,4583.2,4658.8,-75.6,4667.39
2020/9/8 10:50,4587.8,4665.6,-77.8,4666.81
2020/9/8 10:51,4586.0,4661.4,-75.4,4668.89
2020/9/8 10:52,4583.0,4659.6,-76.6,4670.17
2020/9/8 10:53,4580.4,4656.6,-76.2,4669.85
2020/9/8 10:54,4580.8,4656.8,-76.0,4666.23
2020/9/8 10:55,4582.4,4657.0,-74.6,4665.16
2020/9/8 10:56,4581.6,4658.2,-76.6,4664.11
2020/9/8 10:57,4580.6,4656.0,-75.4,4665.91
2020/9/8 10:58,4579.8,4654.2,-74.4,4664.4
2020/9/8 10:59,4579.2,4654.0,-74.8,4662.14
2020/9/8 11:00,4581.0,4655.8,-74.8,4660.31
2020/9/8 11:01,4577.0,4651.8,-74.8,4662.95
2020/9/8 11:02,4573.0,4647.6,-74.6,4660.87
2020/9/8 11:03,4573.2,4647.2,-74.0,4656.75
2020/9/8 11:04,4572.2,4646.4,-74.2,4655.08
2020/9/8 11:05,4570.6,4646.0,-75.4,4653.27
2020/9/8 11:06,4574.6,4648.6,-74.0,4651.69
2020/9/8 11:07,4573.2,4646.8,-73.6,4655.25
2020/9/8 11:08,4572.8,4649.0,-76.2,4654.6
2020/9/8 11:09,4569.0,4644.2,-75.2,4654.87
2020/9/8 11:10,4566.6,4643.0,-76.4,4652.33
2020/9/8 11:11,4569.6,4646.0,-76.4,4647.2
2020/9/8 11:12,4563.6,4641.2,-77.6,4652.31
2020/9/8 11:13,4565.8,4642.2,-76.4,4648.67
2020/9/8 11:14,4563.0,4638.2,-75.2,4649.45
2020/9/8 11:15,4561.0,4637.0,-76.0,4645.15
2020/9/8 11:16,4564.4,4640.8,-76.4,4640.95
2020/9/8 11:17,4568.6,4645.0,-76.4,4645.57
2020/9/8 11:18,4571.8,4648.6,-76.8,4647.57
2020/9/8 11:19,4573.6,4650.0,-76.4,4649.94
2020/9/8 11:20,4572.8,4649.2,-76.4,4653.42
2020/9/8 11:21,4573.8,4650.6,-76.8,4656.36
2020/9/8 11:22,4575.4,4650.4,-75.0,4654.19
2020/9/8 11:23,4570.2,4646.4,-76.2,4655.9
2020/9/8 11:24,4570.8,4648.2,-77.4,4651.68
2020/9/8 11:25,4572.0,4646.8,-74.8,4654.73
2020/9/8 11:26,4572.2,4648.4,-76.2,4651.7
2020/9/8 11:27,4570.2,4645.6,-75.4,4650.7
2020/9/8 11:28,4567.0,4642.4,-75.4,4653.32
