,index,datetime,IF2103,IF2012,spread,avg3,avg5,gap,grid,hold,service,bag,revenue,account
12016,13216,2020-12-08 09:45:59.999996,5033.4,5047.2,-13.8000000000001,-12.4404993065187,-12.6644462947542,-1.359500693481401,3,-1,0,243420.58252427346,600.0,215080.84624427345
12017,13217,2020-12-08 09:47:00.000001,5033.0,5046.4,-13.3999999999996,-12.4454923717059,-12.664779350541,-0.9545076282937011,3,-1,0,243420.58252427346,479.99999999985016,214960.8462442733
12018,13218,2020-12-08 09:47:59.999997,5033.2,5046.8,-13.6000000000003,-12.4527045769764,-12.665945045795,-1.1472954230239,3,-1,0,243420.58252427346,540.0000000000599,215020.8462442735
12019,13219,2020-12-08 09:49:00.000002,5033.8,5047.8,-14.0,-12.4596393897364,-12.6677768526226,-1.5403606102635994,3,-1,0,243420.58252427346,659.99999999997,215140.84624427342
12020,13220,2020-12-08 09:49:59.999998,5036.2,5049.6,-13.4000000000005,-12.4624133148405,-12.6674437968358,-0.9375866851599994,3,-1,0,243420.58252427346,480.0000000001198,214960.84624427356
12021,13221,2020-12-08 09:51:00.000003,5035.2,5048.6,-13.4000000000005,-12.4660194174757,-12.6669442131555,-0.9339805825248,3,-1,0,243420.58252427346,480.0000000001198,214960.84624427356
12022,13222,2020-12-08 09:51:59.999999,5033.0,5046.2,-13.1999999999998,-12.4693481276005,-12.6669442131555,-0.7306518723993012,3,-1,0,243420.58252427346,419.9999999999101,214900.84624427336
12023,13223,2020-12-08 09:53:00.000004,5034.2,5045.8,-11.6000000000003,-12.4699029126213,-12.6654454621147,0.8699029126210007,4,-1,0,243420.58252427346,-59.9999999999401,214420.8462442735
12024,13224,2020-12-08 09:54:00.000000,5030.0,5042.2,-12.1999999999998,-12.4704576976421,-12.6649458784345,0.2704576976422999,4,-1,0,243420.58252427346,119.99999999991005,214600.84624427336
12025,13225,2020-12-08 09:54:59.999996,5026.2,5038.4,-12.1999999999998,-12.4726768377253,-12.6636136552871,0.2726768377255002,4,-1,0,243420.58252427346,119.99999999991005,214600.84624427336
12026,13226,2020-12-08 09:56:00.000001,5026.4,5038.6,-12.2000000000007,-12.4754507628294,-12.6626144879265,0.27545076282870085,4,-1,0,243420.58252427346,120.0000000001797,214600.84624427362
12027,13227,2020-12-08 09:56:59.999997,5024.6,5037.8,-13.1999999999998,-12.4801664355062,-12.6622814321397,-0.7198335644935998,3,-1,0,243420.58252427346,419.9999999999101,214900.84624427336
12028,13228,2020-12-08 09:58:00.000002,5025.6,5038.0,-12.3999999999996,-12.4837725381414,-12.6602830974186,0.0837725381417993,4,-1,0,243420.58252427346,179.99999999985016,214660.8462442733
12029,13229,2020-12-08 09:58:59.999998,5018.8,5031.2,-12.3999999999996,-12.4873786407766,-12.6581182348041,0.08737864077699875,4,-1,0,243420.58252427346,179.99999999985016,214660.8462442733
12030,13230,2020-12-08 10:00:00.000003,5022.6,5034.6,-12.0,-12.4907073509015,-12.6564529558699,0.4907073509015003,4,-1,0,243420.58252427346,59.999999999969944,214540.84624427342
12031,13231,2020-12-08 10:00:59.999999,5022.2,5034.0,-11.8000000000001,-12.4918169209431,-12.6536219816817,0.6918169209429994,4,-1,0,243420.58252427346,0.0,214480.84624427345
12032,13232,2020-12-08 10:02:00.000004,5022.8,5033.6,-10.8000000000001,-12.4920943134535,-12.649791840133,1.6920943134533992,4,-1,0,243420.58252427346,-300.0,214180.84624427345
12033,13233,2020-12-08 10:03:00.000000,5022.0,5033.0,-11.0,-12.4943134535367,-12.6469608659449,1.4943134535366998,4,-1,0,243420.58252427346,-240.00000000003007,214240.84624427342
12034,13234,2020-12-08 10:03:59.999996,5022.4,5033.4,-11.0,-12.4957004160887,-12.6442964196501,1.4957004160887006,4,-1,0,243420.58252427346,-240.00000000003007,214240.84624427342
12035,13235,2020-12-08 10:05:00.000001,5016.4,5027.6,-11.2000000000007,-12.4987517337031,-12.6417985012488,1.2987517337024013,4,-1,0,243420.58252427346,-179.99999999982032,214300.84624427362
12036,13236,2020-12-08 10:05:59.999997,5017.8,5028.8,-11.0,-12.5015256588072,-12.6394671107409,1.5015256588072,4,-1,0,243420.58252427346,-240.00000000003007,214240.84624427342
