,account
11535,340246.63296
11536,340486.63296
11537,340366.63296
11538,341086.63296
11539,341086.63296
11540,340486.63296
11541,339646.63296
11542,340246.63296
11543,339526.63296
11544,339286.63296
11545,339166.63296
11546,340006.63296
11547,339886.63296
11548,340486.63296
11549,340246.63296
11550,338806.63296
11551,339046.63296
11552,340006.63296
11553,340006.63296
11554,340126.63296
11555,340486.63296
11556,340006.63296
11557,340606.63296
11558,339766.63296
11559,339526.63296
11560,339166.63296
11561,339526.63296
11562,340726.63296
11563,338926.63296
11564,340486.63296
11565,339526.63296
11566,339886.63296
11567,340126.63296
11568,340246.63296
11569,340486.63296
11570,340246.63296
11571,339526.63296
11572,339766.63296
11573,340006.63296
11574,339766.63296
11575,340006.63296
11576,339766.63296
11577,340246.63296
11578,339526.63296
11579,339286.63296
11580,339886.63296
11581,340246.63296
11582,339646.63296
11583,339526.63296
11584,340126.63296
11585,339766.63296
11586,339766.63296
11587,340846.63296
11588,340606.63296
11589,340246.63296
11590,340726.63296
11591,341086.63296
11592,340606.63296
11593,340726.63296
11594,340246.63296
11595,340966.63296
11596,339526.63296
11597,340366.63296
11598,340246.63296
11599,340246.63296
11600,339766.63296
11601,339766.63296
11602,340486.63296
11603,341086.63296
11604,340846.63296
11605,340966.63296
11606,340726.63296
11607,339766.63296
11608,341326.63296
11609,341326.63296
11610,340486.63296
11611,340726.63296
11612,339766.63296
11613,341612.04000000004
11614,340832.04000000004
11615,341072.04000000004
11616,340832.04000000004
11617,340892.04000000004
11618,340712.04000000004
11619,340832.04000000004
11620,341252.04000000004
11621,340952.04000000004
11622,340772.04000000004
11623,341132.04000000004
11624,341072.04000000004
11625,341072.04000000004
11626,340457.56560000003
11627,340217.56560000003
11628,341177.56560000003
11629,341417.56560000003
11630,341057.56560000003
11631,340217.56560000003
11632,341417.56560000003
11633,340337.56560000003
11634,340817.56560000003
11635,339737.56560000003
11636,340457.56560000003
11637,341297.56560000003
11638,340817.56560000003
11639,341417.56560000003
11640,340697.56560000003
11641,339377.56560000003
11642,341177.56560000003
11643,341297.56560000003
11644,341057.56560000003
11645,341297.56560000003
11646,341297.56560000003
11647,341057.56560000003
11648,341417.56560000003
11649,341177.56560000003
11650,341297.56560000003
11651,341057.56560000003
11652,340697.56560000003
11653,340697.56560000003
11654,341057.56560000003
11655,340817.56560000003
11656,341177.56560000003
11657,340457.56560000003
11658,341057.56560000003
11659,341057.56560000003
11660,340697.56560000003
11661,341057.56560000003
11662,341777.56560000003
11663,341897.56560000003
11664,341417.56560000003
11665,341177.56560000003
11666,341057.56560000003
11667,341943.03036000003
11668,341763.03036000003
11669,341763.03036000003
11670,341403.03036000003
11671,341703.03036000003
11672,341463.03036000003
11673,342183.03036000003
11674,341823.03036000003
11675,341703.03036000003
11676,341463.03036000003
11677,342183.03036000003
11678,342363.03036000003
11679,341703.03036000003
11680,342123.03036000003
11681,341823.03036000003
11682,341703.03036000003
11683,341463.03036000003
11684,341763.03036000003
11685,341823.03036000003
11686,341763.03036000003
11687,342243.03036000003
11688,342243.03036000003
11689,341943.03036000003
11690,342363.03036000003
11691,342063.03036000003
11692,342003.03036000003
11693,342303.03036000003
11694,342303.03036000003
11695,342423.03036000003
11696,341763.03036000003
11697,342243.03036000003
11698,342123.03036000003
11699,342123.03036000003
11700,341583.03036000003
11701,342183.03036000003
11702,341523.03036000003
11703,341943.03036000003
11704,342123.03036000003
11705,342003.03036000003
11706,341583.03036000003
11707,341883.03036000003
11708,342063.03036000003
11709,342063.03036000003
11710,342303.03036000003
11711,342123.03036000003
11712,341583.03036000003
11713,342183.03036000003
11714,342363.03036000003
11715,342243.03036000003
11716,342003.03036000003
11717,342003.03036000003
11718,342123.03036000003
11719,342003.03036000003
11720,342183.03036000003
11721,342123.03036000003
11722,342183.03036000003
11723,342123.03036000003
11724,341943.03036000003
11725,341943.03036000003
11726,342003.03036000003
11727,342183.03036000003
11728,342543.03036000003
11729,341943.03036000003
11730,341763.03036000003
11731,342543.03036000003
11732,341883.03036000003
11733,341823.03036000003
11734,341943.03036000003
11735,341763.03036000003
11736,342363.03036000003
11737,342183.03036000003
11738,341943.03036000003
11739,342183.03036000003
11740,341943.03036000003
11741,341763.03036000003
11742,341823.03036000003
11743,341763.03036000003
11744,341523.03036000003
11745,342543.03036000003
11746,341763.03036000003
11747,341703.03036000003
11748,342063.03036000003
11749,341823.03036000003
11750,341643.03036000003
11751,342003.03036000003
11752,341463.03036000003
11753,341823.03036000003
11754,341403.03036000003
11755,341463.03036000003
11756,341223.03036000003
11757,340548.23616000003
11758,342108.23616000003
11759,340788.23616000003
11760,341028.23616000003
11761,340908.23616000003
11762,342228.23616000003
11763,342993.28596
11764,341298.29676000006
11765,342378.29676000006
11766,342858.29676000006
11767,342498.29676000006
11768,342738.29676000006
11769,343743.3606
11770,343203.3606
11771,343263.3606
11772,342843.3606
11773,343143.3606
11774,343143.3606
11775,343143.3606
11776,343503.3606
11777,342903.3606
11778,343143.3606
11779,343023.3606
11780,342963.3606
11781,343083.3606
11782,343203.3606
11783,342903.3606
11784,343323.3606
11785,343083.3606
11786,343143.3606
11787,343203.3606
11788,343383.3606
11789,343683.3606
11790,343443.3606
11791,343203.3606
11792,343383.3606
11793,343323.3606
11794,343203.3606
11795,343803.3606
11796,343743.3606
11797,343683.3606
11798,343503.3606
11799,343863.3606
11800,343983.3606
11801,344448.92520000006
11802,344328.92520000006
11803,344208.92520000006
11804,344088.92520000006
11805,343968.92520000006
11806,343848.92520000006
11807,343728.92520000006
11808,343608.92520000006
11809,343488.92520000006
11810,343368.92520000006
11811,343248.92520000006
11812,343248.92520000006
11813,343248.92520000006
11814,343248.92520000006
11815,343248.92520000006
11816,343248.92520000006
11817,343248.92520000006
11818,343248.92520000006
11819,343248.92520000006
11820,343248.92520000006
11821,343248.92520000006
11822,343248.92520000006
11823,343248.92520000006
11824,343248.92520000006
11825,343248.92520000006
11826,343248.92520000006
11827,343248.92520000006
11828,343248.92520000006
11829,343054.50072
11830,343534.50072
11831,343294.50072
11832,343714.50072
11833,343834.50072
11834,344134.50072
11835,344194.50072
11836,344060.26032
11837,343940.26032
11838,343820.26032
11839,343820.26032
11840,343820.26032
11841,343820.26032
11842,343820.26032
11843,343820.26032
11844,343820.26032
11845,343820.26032
11846,343820.26032
11847,343820.26032
11848,343626.44268000004
11849,344286.44268000004
11850,344406.44268000004
11851,344406.44268000004
11852,343926.44268000004
11853,344466.44268000004
11854,344106.44268000004
11855,343926.44268000004
11856,343866.44268000004
11857,343866.44268000004
11858,344526.44268000004
11859,343926.44268000004
11860,344406.44268000004
11861,344452.52988000005
11862,344452.52988000005
11863,344452.52988000005
11864,344452.52988000005
11865,344452.52988000005
11866,344452.52988000005
11867,344452.52988000005
11868,344452.52988000005
11869,344452.52988000005
11870,344452.52988000005
11871,344452.52988000005
11872,344452.52988000005
11873,344452.52988000005
11874,344452.52988000005
11875,344452.52988000005
11876,344452.52988000005
11877,344452.52988000005
11878,344452.52988000005
11879,344452.52988000005
11880,344452.52988000005
11881,344452.52988000005
11882,344452.52988000005
11883,344452.52988000005
11884,344452.52988000005
11885,344452.52988000005
11886,344452.52988000005
11887,344452.52988000005
11888,344452.52988000005
11889,344452.52988000005
11890,344452.52988000005
11891,344452.52988000005
11892,344452.52988000005
11893,344452.52988000005
11894,344452.52988000005
11895,344452.52988000005
11896,344452.52988000005
11897,344452.52988000005
11898,344452.52988000005
11899,344452.52988000005
11900,344452.52988000005
11901,344452.52988000005
11902,344257.89792
11903,344377.89792
11904,343897.89792
11905,344137.89792
11906,344197.89792
11907,344677.89792
11908,344257.89792
11909,344557.89792
11910,344257.89792
11911,344257.89792
11912,344317.89792
11913,344257.89792
11914,344137.89792
11915,344017.89792
11916,344077.89792
11917,344137.89792
11918,344317.89792
11919,344257.89792
11920,344197.89792
11921,344137.89792
11922,344137.89792
11923,344317.89792
11924,344617.89792
11925,344617.89792
11926,344617.89792
11927,344917.89792
11928,344737.89792
11929,344137.89792
11930,344677.89792
11931,344677.89792
11932,344197.89792
11933,344857.89792
11934,344497.89792
11935,344617.89792
11936,344497.89792
11937,344737.89792
11938,344677.89792
11939,344797.89792
11940,344317.89792
11941,344377.89792
11942,344197.89792
11943,344077.89792
11944,344437.89792
11945,344257.89792
11946,344377.89792
11947,344257.89792
11948,344377.89792
11949,344437.89792
11950,344317.89792
11951,344437.89792
11952,343957.89792
11953,344197.89792
11954,344917.89792
11955,344257.89792
11956,344317.89792
11957,344557.89792
11958,344977.89792
11959,344557.89792
11960,344677.89792
11961,344497.89792
11962,344377.89792
11963,344257.89792
11964,344497.89792
11965,344197.89792
11966,344197.89792
11967,344017.89792
11968,344317.89792
11969,344497.89792
11970,344437.89792
11971,344557.89792
11972,344377.89792
11973,344377.89792
11974,344317.89792
11975,344737.89792
11976,344317.89792
11977,344197.89792
11978,344617.89792
11979,344197.89792
11980,344497.89792
11981,344017.89792
11982,344077.89792
11983,344377.89792
11984,344077.89792
11985,344437.89792
11986,344317.89792
11987,344377.89792
11988,344317.89792
11989,344617.89792
11990,344797.89792
11991,344737.89792
11992,344437.89792
11993,344903.39076000004
11994,344903.39076000004
11995,344903.39076000004
11996,344903.39076000004
11997,344903.39076000004
11998,344903.39076000004
11999,344708.94444
12000,345548.94444
12001,345428.94444
12002,345488.94444
12003,344768.94444
12004,345548.94444
12005,345128.94444
12006,345008.94444
12007,345188.94444
12008,345068.94444
12009,345428.94444
12010,344948.94444
12011,344948.94444
12012,345308.94444
12013,344888.94444
12014,345248.94444
12015,345128.94444
12016,345008.94444
12017,345068.94444
12018,345308.94444
12019,344828.94444
12020,345188.94444
12021,345188.94444
12022,345308.94444
12023,345368.94444
12024,345488.94444
12025,344948.94444
12026,345008.94444
12027,345308.94444
12028,345068.94444
12029,344948.94444
12030,345248.94444
12031,345188.94444
12032,345414.10344000004
12033,345414.10344000004
12034,345414.10344000004
12035,345414.10344000004
12036,345414.10344000004
12037,345414.10344000004
12038,345414.10344000004
12039,345414.10344000004
12040,345414.10344000004
12041,345414.10344000004
12042,345414.10344000004
12043,345414.10344000004
12044,345414.10344000004
12045,345414.10344000004
12046,345414.10344000004
12047,345414.10344000004
12048,345414.10344000004
12049,345414.10344000004
12050,345414.10344000004
12051,345414.10344000004
12052,345414.10344000004
12053,345414.10344000004
12054,345414.10344000004
12055,345414.10344000004
12056,345414.10344000004
12057,345219.16884
12058,346104.21864000004
12059,346104.21864000004
12060,346104.21864000004
12061,346104.21864000004
12062,346104.21864000004
12063,346104.21864000004
12064,346104.21864000004
12065,346104.21864000004
12066,346104.21864000004
12067,346104.21864000004
12068,346104.21864000004
12069,346104.21864000004
12070,346104.21864000004
12071,346104.21864000004
12072,346104.21864000004
12073,346104.21864000004
12074,346104.21864000004
12075,346104.21864000004
12076,346104.21864000004
12077,346104.21864000004
12078,346104.21864000004
12079,346104.21864000004
12080,346104.21864000004
12081,346104.21864000004
12082,346104.21864000004
12083,346104.21864000004
12084,346104.21864000004
12085,346104.21864000004
12086,346104.21864000004
12087,346104.21864000004
12088,346104.21864000004
12089,346104.21864000004
12090,346104.21864000004
12091,346104.21864000004
12092,346104.21864000004
12093,346104.21864000004
12094,346104.21864000004
12095,346104.21864000004
12096,346104.21864000004
12097,346104.21864000004
12098,346104.21864000004
12099,346104.21864000004
12100,346104.21864000004
12101,346104.21864000004
12102,346104.21864000004
12103,346104.21864000004
12104,346104.21864000004
12105,346104.21864000004
12106,346104.21864000004
12107,346104.21864000004
12108,346104.21864000004
12109,346104.21864000004
12110,346104.21864000004
12111,346104.21864000004
12112,346104.21864000004
12113,346104.21864000004
12114,346104.21864000004
12115,346104.21864000004
12116,346104.21864000004
12117,346104.21864000004
12118,346104.21864000004
12119,346104.21864000004
12120,346104.21864000004
12121,346104.21864000004
12122,346104.21864000004
12123,346104.21864000004
12124,346104.21864000004
12125,346104.21864000004
12126,346104.21864000004
12127,346104.21864000004
12128,346104.21864000004
12129,346104.21864000004
12130,346104.21864000004
12131,346104.21864000004
12132,346104.21864000004
12133,346104.21864000004
12134,346104.21864000004
12135,346104.21864000004
12136,346104.21864000004
12137,346104.21864000004
12138,346104.21864000004
12139,346104.21864000004
12140,346104.21864000004
12141,346104.21864000004
12142,346104.21864000004
12143,346104.21864000004
12144,346104.21864000004
12145,345909.68340000004
12146,346329.68340000004
12147,346389.68340000004
12148,346509.68340000004
12149,346209.68340000004
12150,346089.68340000004
12151,346149.68340000004
12152,346089.68340000004
12153,346149.68340000004
12154,346509.68340000004
12155,346269.68340000004
12156,345849.68340000004
12157,346029.68340000004
12158,345969.68340000004
12159,345849.68340000004
12160,346149.68340000004
12161,346509.68340000004
12162,346149.68340000004
12163,346209.68340000004
12164,346449.68340000004
12165,346449.68340000004
12166,346329.68340000004
12167,346149.68340000004
12168,346149.68340000004
12169,346329.68340000004
12170,346089.68340000004
12171,345909.68340000004
12172,345909.68340000004
12173,346269.68340000004
12174,345969.68340000004
12175,346209.68340000004
12176,346329.68340000004
12177,346029.68340000004
12178,345729.68340000004
12179,346149.68340000004
12180,346735.48668000003
12181,346735.48668000003
12182,346735.48668000003
12183,346735.48668000003
12184,346735.48668000003
12185,346735.48668000003
12186,346735.48668000003
12187,346735.48668000003
12188,346541.37576
12189,346841.37576
12190,346481.37576
12191,346961.37576
12192,346481.37576
12193,346721.37576
12194,347081.37576
12195,346961.37576
12196,346901.37576
12197,347261.37576
12198,346841.37576
12199,347141.37576
12200,347141.37576
12201,346481.37576
12202,346541.37576
12203,347141.37576
12204,347261.37576
12205,347427.15564
12206,347427.15564
12207,347427.15564
12208,347427.15564
12209,347427.15564
12210,347427.15564
12211,347427.15564
12212,347427.15564
12213,347427.15564
12214,347427.15564
12215,347427.15564
12216,347427.15564
12217,347427.15564
12218,347427.15564
12219,347427.15564
12220,347427.15564
12221,347427.15564
12222,347427.15564
12223,347427.15564
12224,347427.15564
12225,347427.15564
12226,347427.15564
12227,347427.15564
12228,347427.15564
12229,347427.15564
12230,347427.15564
12231,347427.15564
12232,347427.15564
12233,347233.03224000003
12234,347173.03224000003
12235,347533.03224000003
12236,347413.03224000003
12237,347413.03224000003
12238,347593.03224000003
12239,348478.71852000005
12240,348478.71852000005
12241,348478.71852000005
12242,348478.71852000005
12243,348478.71852000005
12244,348478.71852000005
12245,348478.71852000005
12246,348478.71852000005
12247,348478.71852000005
12248,348478.71852000005
12249,348478.71852000005
12250,348478.71852000005
12251,348478.71852000005
12252,348478.71852000005
12253,348478.71852000005
12254,348478.71852000005
12255,348478.71852000005
12256,348478.71852000005
12257,348478.71852000005
12258,348478.71852000005
12259,348478.71852000005
12260,348478.71852000005
12261,348478.71852000005
12262,348478.71852000005
12263,348478.71852000005
12264,348478.71852000005
12265,348285.41880000004
12266,348045.41880000004
12267,348045.41880000004
12268,348345.41880000004
12269,348285.41880000004
12270,348225.41880000004
12271,348105.41880000004
12272,347925.41880000004
12273,348105.41880000004
12274,348885.41880000004
12275,348465.41880000004
12276,348465.41880000004
12277,348705.41880000004
12278,347985.41880000004
12279,348932.18772000005
12280,348932.18772000005
12281,348932.18772000005
12282,348932.18772000005
12283,348932.18772000005
12284,348932.18772000005
12285,348932.18772000005
12286,348932.18772000005
12287,348932.18772000005
12288,348932.18772000005
12289,348932.18772000005
12290,348932.18772000005
12291,348932.18772000005
12292,348932.18772000005
12293,348932.18772000005
12294,348932.18772000005
12295,348932.18772000005
12296,348932.18772000005
12297,348932.18772000005
12298,348932.18772000005
12299,348932.18772000005
12300,348932.18772000005
12301,348738.87708
12302,349038.87708
12303,349158.87708
12304,349038.87708
12305,348678.87708
12306,349278.87708
12307,349398.87708
12308,349458.87708
12309,349578.87708
12310,349098.87708
12311,349218.87708
12312,349038.87708
12313,348738.87708
12314,348918.87708
12315,348918.87708
12316,349218.87708
12317,348918.87708
12318,348798.87708
12319,349218.87708
12320,349158.87708
12321,349038.87708
12322,349098.87708
12323,349038.87708
12324,348798.87708
12325,349398.87708
12326,349098.87708
12327,348738.87708
12328,348738.87708
12329,348738.87708
12330,348858.87708
12331,348678.87708
12332,349278.87708
12333,349638.87708
12334,349098.87708
12335,348738.87708
12336,349218.87708
12337,349158.87708
12338,348858.87708
12339,348978.87708
12340,348978.87708
12341,348618.87708
12342,348858.87708
12343,349398.87708
12344,349158.87708
12345,348618.87708
12346,348918.87708
12347,349098.87708
12348,349158.87708
12349,349098.87708
12350,348678.87708
12351,348138.87708
12352,349398.87708
12353,349218.87708
12354,349158.87708
12355,348858.87708
12356,349338.87708
12357,349158.87708
12358,349218.87708
12359,349338.87708
12360,349458.87708
12361,349098.87708
12362,348978.87708
12363,349098.87708
12364,349338.87708
12365,349098.87708
12366,349338.87708
12367,349278.87708
12368,349098.87708
12369,349398.87708
12370,349218.87708
12371,349818.87708
12372,349458.87708
12373,349398.87708
12374,349758.87708
12375,349218.87708
12376,349578.87708
12377,349518.87708
12378,349278.87708
12379,349338.87708
12380,349158.87708
12381,349578.87708
12382,349638.87708
12383,349398.87708
12384,348978.87708
12385,349338.87708
12386,349518.87708
12387,349398.87708
12388,349698.87708
12389,349458.87708
12390,349638.87708
12391,349578.87708
12392,349338.87708
12393,349578.87708
12394,349878.87708
12395,349745.70996
12396,349745.70996
12397,349745.70996
12398,349745.70996
12399,349745.70996
12400,349745.70996
12401,349745.70996
12402,349745.70996
12403,349745.70996
12404,349745.70996
12405,349745.70996
12406,349745.70996
12407,349745.70996
12408,349745.70996
12409,349745.70996
12410,349745.70996
12411,349745.70996
12412,349745.70996
12413,349745.70996
12414,349745.70996
12415,349745.70996
12416,349745.70996
12417,349745.70996
12418,349745.70996
12419,349745.70996
12420,349745.70996
12421,349745.70996
12422,349552.50696
12423,349792.50696
12424,350092.50696
12425,349912.50696
12426,349732.50696
12427,349852.50696
12428,350212.50696
12429,350092.50696
12430,350152.50696
12431,350032.50696
12432,350392.50696
12433,349852.50696
12434,350332.50696
12435,350212.50696
12436,350092.50696
12437,349972.50696
12438,349852.50696
12439,350032.50696
12440,350379.08400000003
12441,350379.08400000003
12442,350379.08400000003
12443,350379.08400000003
12444,350379.08400000003
12445,350379.08400000003
12446,350379.08400000003
12447,350379.08400000003
12448,350379.08400000003
12449,350379.08400000003
12450,350379.08400000003
12451,350379.08400000003
12452,350379.08400000003
12453,350379.08400000003
12454,350379.08400000003
12455,350379.08400000003
12456,350379.08400000003
12457,350379.08400000003
12458,350379.08400000003
12459,350379.08400000003
12460,350379.08400000003
12461,350379.08400000003
12462,350379.08400000003
12463,350379.08400000003
12464,350379.08400000003
12465,350379.08400000003
12466,350379.08400000003
12467,350379.08400000003
12468,350379.08400000003
12469,350379.08400000003
12470,350379.08400000003
12471,350379.08400000003
12472,350379.08400000003
12473,350379.08400000003
12474,350379.08400000003
12475,350379.08400000003
12476,350379.08400000003
12477,350379.08400000003
12478,350379.08400000003
12479,350379.08400000003
12480,350379.08400000003
12481,350379.08400000003
12482,350379.08400000003
12483,350379.08400000003
12484,350379.08400000003
12485,350379.08400000003
12486,350379.08400000003
12487,350379.08400000003
12488,350379.08400000003
12489,350379.08400000003
12490,350379.08400000003
12491,350379.08400000003
12492,350379.08400000003
12493,350379.08400000003
12494,350379.08400000003
12495,350379.08400000003
12496,350379.08400000003
12497,350379.08400000003
12498,350379.08400000003
12499,350379.08400000003
12500,350379.08400000003
12501,350379.08400000003
12502,350379.08400000003
12503,350379.08400000003
12504,350379.08400000003
12505,350379.08400000003
12506,350379.08400000003
12507,350379.08400000003
12508,350379.08400000003
12509,350379.08400000003
12510,350379.08400000003
12511,350379.08400000003
12512,350379.08400000003
12513,350379.08400000003
12514,350379.08400000003
12515,350379.08400000003
12516,350379.08400000003
12517,350379.08400000003
12518,350379.08400000003
12519,350379.08400000003
12520,350379.08400000003
12521,350379.08400000003
12522,350379.08400000003
12523,350379.08400000003
12524,350185.70940000005
12525,350665.70940000005
12526,351085.70940000005
12527,350905.70940000005
12528,350425.70940000005
12529,350305.70940000005
12530,350485.70940000005
12531,350725.70940000005
12532,350425.70940000005
12533,350305.70940000005
12534,350485.70940000005
12535,350425.70940000005
12536,350605.70940000005
12537,351132.39252
12538,351132.39252
12539,351132.39252
12540,351132.39252
12541,351132.39252
12542,351132.39252
12543,351132.39252
12544,351132.39252
12545,351132.39252
12546,351132.39252
12547,351132.39252
12548,351132.39252
12549,351132.39252
12550,351132.39252
12551,351132.39252
12552,351132.39252
12553,351132.39252
12554,351132.39252
12555,351132.39252
12556,351132.39252
12557,351132.39252
12558,351132.39252
12559,351132.39252
12560,351132.39252
12561,351132.39252
12562,351132.39252
12563,351132.39252
12564,351132.39252
12565,351132.39252
12566,351132.39252
12567,351132.39252
12568,351132.39252
12569,351132.39252
12570,351132.39252
12571,351132.39252
12572,351132.39252
12573,351132.39252
12574,351132.39252
12575,351132.39252
12576,351132.39252
12577,351132.39252
12578,351132.39252
12579,351132.39252
12580,351132.39252
12581,350939.02728000004
12582,350879.02728000004
12583,351479.02728000004
12584,351419.02728000004
12585,351719.02728000004
12586,351599.02728000004
12587,351479.02728000004
12588,351359.02728000004
12589,351779.02728000004
12590,351779.02728000004
12591,351359.02728000004
12592,351059.02728000004
12593,350819.02728000004
12594,350879.02728000004
12595,351119.02728000004
12596,351119.02728000004
12597,351239.02728000004
12598,351119.02728000004
12599,351779.02728000004
12600,351719.02728000004
12601,351539.02728000004
12602,351359.02728000004
12603,351239.02728000004
12604,351359.02728000004
12605,351239.02728000004
12606,351645.88824
12607,351645.88824
12608,351645.88824
12609,351645.88824
12610,351645.88824
12611,351645.88824
12612,351645.88824
12613,351645.88824
12614,351645.88824
12615,351645.88824
12616,351645.88824
12617,351645.88824
12618,351452.78664
12619,352172.78664
12620,352052.78664
12621,351992.78664
12622,351872.78664
12623,351632.78664
12624,351632.78664
12625,351992.78664
12626,352292.78664
12627,352159.65852000006
12628,352159.65852000006
12629,352159.65852000006
12630,352159.65852000006
12631,352159.65852000006
12632,352159.65852000006
12633,352159.65852000006
12634,352159.65852000006
12635,352159.65852000006
12636,352159.65852000006
12637,352159.65852000006
12638,352159.65852000006
12639,352159.65852000006
12640,352159.65852000006
12641,352159.65852000006
12642,352159.65852000006
12643,352159.65852000006
12644,352159.65852000006
12645,352159.65852000006
12646,352159.65852000006
12647,352159.65852000006
12648,352159.65852000006
12649,352159.65852000006
12650,352159.65852000006
12651,352159.65852000006
12652,352159.65852000006
12653,352159.65852000006
12654,352159.65852000006
12655,352159.65852000006
12656,352159.65852000006
12657,352159.65852000006
12658,352159.65852000006
12659,352159.65852000006
12660,352159.65852000006
12661,352159.65852000006
12662,352159.65852000006
12663,352159.65852000006
12664,352159.65852000006
12665,352159.65852000006
12666,351967.0764
12667,351847.0764
12668,351847.0764
12669,351667.0764
12670,351187.0764
12671,351427.0764
12672,351907.0764
12673,351367.0764
12674,351907.0764
12675,351607.0764
12676,351667.0764
12677,351367.0764
12678,351247.0764
12679,351067.0764
12680,351607.0764
12681,351007.0764
12682,351247.0764
12683,351127.0764
12684,351067.0764
12685,351067.0764
12686,351547.0764
12687,351187.0764
12688,351187.0764
12689,351847.0764
12690,351067.0764
12691,351367.0764
12692,350707.0764
12693,350767.0764
12694,351427.0764
12695,350707.0764
12696,350947.0764
12697,350767.0764
12698,351127.0764
12699,350335.34604000003
12700,350815.34604000003
12701,351295.34604000003
12702,353383.39884000004
12703,352603.39884000004
12704,352543.39884000004
12705,352243.39884000004
12706,352063.39884000004
12707,351883.39884000004
12708,351883.39884000004
12709,352003.39884000004
12710,352363.39884000004
12711,351631.4454
12712,352231.4454
12713,351391.4454
12714,350911.4454
12715,350431.4454
12716,350311.4454
12717,351031.4454
12718,349351.4454
12719,349711.4454
12720,351151.4454
12721,351511.4454
12722,351991.4454
12723,352951.4454
12724,353071.4454
12725,353071.4454
12726,353479.31256
12727,353419.31256
12728,353119.31256
12729,352999.31256
12730,353299.31256
12731,353179.31256
12732,352699.31256
12733,352879.31256
12734,352999.31256
12735,352459.31256
12736,352519.31256
12737,352879.31256
12738,353119.31256
12739,352219.31256
12740,353179.31256
12741,353119.31256
12742,353299.31256
12743,353599.31256
12744,353299.31256
12745,353539.31256
12746,352999.31256
12747,353599.31256
12748,353539.31256
12749,353947.29984
12750,353947.29984
12751,353947.29984
12752,353947.29984
12753,353947.29984
12754,353947.29984
12755,353947.29984
12756,353947.29984
12757,353947.29984
12758,353947.29984
12759,353947.29984
12760,353947.29984
12761,353947.29984
12762,353947.29984
12763,353947.29984
12764,353947.29984
12765,353947.29984
12766,353947.29984
12767,353947.29984
12768,353947.29984
12769,353947.29984
12770,353947.29984
12771,353947.29984
12772,353947.29984
12773,353947.29984
12774,353947.29984
12775,353947.29984
12776,353947.29984
12777,353947.29984
12778,353947.29984
12779,353947.29984
12780,353947.29984
12781,353947.29984
12782,353947.29984
12783,353947.29984
12784,353947.29984
12785,353947.29984
12786,353947.29984
12787,353947.29984
12788,353947.29984
12789,353947.29984
12790,353947.29984
12791,353947.29984
12792,353947.29984
12793,353947.29984
12794,353947.29984
12795,353947.29984
12796,353947.29984
12797,353947.29984
12798,353947.29984
12799,353947.29984
12800,353947.29984
12801,353947.29984
12802,353947.29984
12803,353947.29984
12804,353947.29984
12805,353947.29984
12806,353947.29984
12807,353947.29984
12808,353947.29984
12809,353947.29984
12810,353947.29984
12811,353947.29984
12812,353947.29984
12813,353755.38072
12814,353815.38072
12815,354175.38072
12816,353755.38072
12817,353635.38072
12818,354415.38072
12819,354115.38072
12820,354475.38072
12821,354475.38072
12822,354643.58328
12823,354643.58328
12824,354643.58328
12825,354643.58328
12826,354643.58328
12827,354643.58328
12828,354643.58328
12829,354643.58328
12830,354643.58328
12831,354643.58328
12832,354643.58328
12833,354643.58328
12834,354643.58328
12835,354643.58328
12836,354643.58328
12837,354643.58328
12838,354643.58328
12839,354643.58328
12840,354643.58328
12841,354643.58328
12842,354643.58328
12843,354643.58328
12844,354643.58328
12845,354643.58328
12846,354643.58328
12847,354643.58328
12848,354643.58328
12849,354643.58328
12850,354643.58328
12851,354451.5456
12852,354991.5456
12853,355231.5456
12854,354271.5456
12855,355231.5456
12856,355651.5456
12857,355051.5456
12858,355171.5456
12859,355591.5456
12860,355579.34880000004
12861,355579.34880000004
12862,355579.34880000004
12863,355579.34880000004
12864,355579.34880000004
12865,355579.34880000004
12866,355579.34880000004
12867,355579.34880000004
12868,355579.34880000004
12869,355579.34880000004
12870,355579.34880000004
12871,355579.34880000004
12872,355579.34880000004
12873,355579.34880000004
12874,355579.34880000004
12875,355579.34880000004
12876,355579.34880000004
12877,355387.06464
12878,355867.06464
12879,355867.06464
12880,355987.06464
12881,355687.06464
12882,355927.06464
12883,356167.06464
12884,355867.06464
12885,355807.06464
12886,355927.06464
12887,355987.06464
12888,355747.06464
12889,355747.06464
12890,356107.06464
12891,356047.06464
12892,356227.06464
12893,355807.06464
12894,355987.06464
12895,355687.06464
12896,355027.06464
12897,355267.06464
12898,355867.06464
12899,355507.06464
12900,355987.06464
12901,355747.06464
12902,356047.06464
12903,356107.06464
12904,356227.06464
12905,355987.06464
12906,356047.06464
12907,356287.06464
12908,356107.06464
12909,356167.06464
12910,355627.06464
12911,355867.06464
12912,356274.43728
12913,356274.43728
12914,356274.43728
12915,356274.43728
12916,356274.43728
12917,356274.43728
12918,356274.43728
12919,356274.43728
12920,356274.43728
12921,356274.43728
12922,356274.43728
12923,356274.43728
12924,356274.43728
12925,356274.43728
12926,356274.43728
12927,356274.43728
12928,356274.43728
12929,356274.43728
12930,356082.00804000004
12931,356742.00804000004
12932,356382.00804000004
12933,356502.00804000004
12934,356562.00804000004
12935,356262.00804000004
12936,356082.00804000004
12937,356382.00804000004
12938,356502.00804000004
12939,356562.00804000004
12940,356682.00804000004
