,index,datetime,IF2103,IF2012,spread,avg3,avg5,gap,grid,hold,service,bag,revenue,account
5203,6403,2020-10-28 13:43:00.000002,4648.6,4704.0,-55.3999999999996,-54.7606102635226,-57.6809325562029,-0.6393897364769998,1,-3,0.0,92219.99999999873,1319.9999999993365,72837.19319999807
5204,6404,2020-10-28 13:43:59.999998,4645.2,4700.2,-55.0,-54.7522884882105,-57.6749375520397,-0.2477115117894968,2,-2,72.89412,92399.99999999882,1139.9999999997904,72764.29907999863
5205,6405,2020-10-28 13:45:00.000003,4648.4,4701.6,-53.2000000000007,-54.7425797503465,-57.6674437968357,1.5425797503458014,2,-2,0,92399.99999999882,60.00000000020975,71684.29907999904
5206,6406,2020-10-28 13:45:59.999999,4649.0,4701.8,-52.8000000000001,-54.7309292649096,-57.6594504579515,1.9309292649095013,3,-1,72.93624,92819.999999999,240.000000000029,72211.36283999904
5207,6407,2020-10-28 13:47:00.000004,4649.4,4703.0,-53.6000000000003,-54.7212205270455,-57.6521232306409,1.1212205270452031,2,-1,0,92819.999999999,480.0000000000899,72451.3628399991
5208,6408,2020-10-28 13:48:00.000000,4650.2,4703.8,-53.6000000000003,-54.7134535367542,-57.6444629475435,1.1134535367539016,2,-1,0,92819.999999999,480.0000000000899,72451.3628399991
5209,6409,2020-10-28 13:48:59.999996,4649.6,4702.8,-53.1999999999998,-54.7048543689317,-57.6359700249789,1.5048543689319018,2,-1,0,92819.999999999,359.99999999993906,72331.36283999895
5210,6410,2020-10-28 13:50:00.000001,4646.2,4698.4,-52.1999999999998,-54.6962552011093,-57.6274771024144,2.4962552011095056,3,-1,0.0,92819.999999999,59.999999999939035,72031.36283999895
5211,6411,2020-10-28 13:50:59.999997,4649.0,4703.6,-54.6000000000003,-54.68987517337,-57.6208159866775,0.0898751733696983,2,-2,72.95027999999999,92819.999999999,780.0000000000878,72678.4125599991
5212,6412,2020-10-28 13:52:00.000002,4652.4,4705.6,-53.2000000000007,-54.6801664355059,-57.6124895920064,1.480166435505204,2,-2,0,92819.999999999,-59.99999999967258,71838.41255999934
5213,6413,2020-10-28 13:52:59.999998,4649.2,4702.0,-52.8000000000001,-54.6723994452147,-57.6031640299748,1.8723994452146044,3,-2,0,92819.999999999,-300.0000000000341,71598.41255999898
5214,6414,2020-10-28 13:54:00.000003,4648.0,4701.8,-53.8000000000001,-54.6651872399442,-57.5951706910905,0.8651872399441061,2,-2,0.0,92819.999999999,299.9999999999659,72198.41255999898
5215,6415,2020-10-28 13:54:59.999999,4651.6,4706.0,-54.3999999999996,-54.6576976421633,-57.5875104079931,0.2576976421636985,2,-2,0,92819.999999999,659.9999999996683,72558.41255999867
5216,6416,2020-10-28 13:56:00.000004,4653.4,4706.0,-52.6000000000003,-54.6482662968097,-57.5788509575352,2.048266296809402,3,-1,73.00332,93419.999999999,180.00000000008995,72605.40923999909
5217,6417,2020-10-28 13:57:00.000000,4652.0,4706.0,-54.0,-54.6407766990288,-57.5708576186509,0.6407766990287982,2,-1,0,93419.999999999,600.0,73025.409239999
5218,6418,2020-10-28 13:57:59.999996,4656.0,4710.6,-54.6000000000003,-54.6349514563104,-57.5638634471272,0.03495145631009677,2,-1,0,93419.999999999,780.0000000000899,73205.40923999909
5219,6419,2020-10-28 13:59:00.000001,4654.6,4709.0,-54.3999999999996,-54.6288488210815,-57.5543713572021,0.22884882108189686,2,-1,0,93419.999999999,719.9999999998802,73145.40923999889
5220,6420,2020-10-28 13:59:59.999997,4652.6,4707.2,-54.5999999999994,-54.6249653259359,-57.5475437135718,0.024965325936499028,2,-1,0,93419.999999999,779.9999999998192,73205.40923999883
5221,6421,2020-10-28 14:01:00.000002,4654.8,4709.2,-54.3999999999996,-54.6221914008319,-57.5403830141547,0.22219140083230116,2,-1,0,93419.999999999,719.9999999998802,73145.40923999889
5222,6422,2020-10-28 14:01:59.999998,4651.4,4704.8,-53.4000000000005,-54.6163661581134,-57.5327227310572,1.2163661581128977,2,-1,0,93419.999999999,420.0000000001509,72845.40923999915
5223,6423,2020-10-28 14:03:00.000003,4650.4,4703.8,-53.4000000000005,-54.6122052704574,-57.5250624479598,1.2122052704568986,2,-1,0,93419.999999999,420.0000000001509,72845.40923999915
5224,6424,2020-10-28 14:03:59.999999,4652.2,4706.0,-53.8000000000001,-54.6061026352285,-57.5172356369689,0.806102635228406,2,-1,0,93419.999999999,540.000000000029,72965.40923999903
5225,6425,2020-10-28 14:05:00.000004,4652.0,4705.4,-53.3999999999996,-54.5975034674061,-57.5092422980847,1.1975034674064986,2,-1,0,93419.999999999,419.9999999998802,72845.40923999889
5226,6426,2020-10-28 14:06:00.000000,4653.2,4707.2,-54.0,-54.590568654646,-57.5015820149873,0.590568654645999,2,-1,0,93419.999999999,600.0,73025.409239999
5227,6427,2020-10-28 14:06:59.999996,4654.0,4708.6,-54.6000000000003,-54.5869625520108,-57.4945878434635,-0.013037447989496798,2,-1,0,93419.999999999,780.0000000000899,73205.40923999909
5228,6428,2020-10-28 14:08:00.000001,4657.4,4713.0,-55.6000000000003,-54.585020804438,-57.4882597835135,-1.0149791955622973,1,-3,146.17824,93419.999999999,1080.0000000000837,73359.2309999991
5229,6429,2020-10-28 14:08:59.999997,4657.8,4713.0,-55.1999999999998,-54.5816920943132,-57.4812656119898,-0.6183079056865992,1,-3,0,93419.999999999,719.9999999996351,72999.23099999865
5230,6430,2020-10-28 14:10:00.000002,4658.0,4711.8,-53.8000000000001,-54.5775312066571,-57.4729392173187,0.7775312066570024,2,-2,73.08444,93959.99999999905,-3.410605131648481e-11,72746.14655999903
5231,6431,2020-10-28 14:10:59.999998,4660.0,4714.2,-54.1999999999998,-54.5728155339803,-57.4662781015818,0.37281553398049994,2,-2,0,93959.99999999905,239.99999999978598,72986.14655999884
