,index,datetime,IF2103,IF2012,spread,avg3,avg5,gap,grid,hold,service,bag,revenue,account,,,,,,,
12875,14075,35:00.0,4861.6,4877.2,-15.6,-13.60221914,-12.99250624,-1.99778086,1,-3,0,453480,-31.2,303838.0577,,,,,,,
12876,14076,36:00.0,4860.6,4875.8,-15.2,-13.60610264,-12.9928393,-1.593897365,1,-3,0,453480,-32.4,303836.8577,,,,,,,
12877,14077,37:00.0,4867.6,4883.2,-15.6,-13.6110957,-12.99433805,-1.9889043,1,-3,0,453480,-31.2,303838.0577,,,,,,,
12878,14078,38:00.0,4864.2,4879.6,-15.4,-13.61581137,-12.99616986,-1.784188627,1,-3,0,453480,-31.8,303837.4577,,,,,,,
12879,14079,39:00.0,4866.2,4881,-14.8,-13.61830791,-12.99650291,-1.181692094,1,-3,0,453480,-33.6,303835.6577,,,,,,,
12880,14080,40:00.0,4870,4884.2,-14.2,-13.61941748,-12.99716903,-0.580582524,1,-3,0,453480,-35.4,303833.8577,,,,,,,
12881,14081,41:00.0,4868.6,4882.6,-14,-13.62330097,-12.99766861,-0.376699029,2,-2,76.05936,453720,-36.8,303996.3983,,,,,,,
12882,14082,42:00.0,4867,4881,-14,-13.62662968,-12.99900083,-0.373370319,2,-2,0,453720,-36.8,303996.3983,,,,,,,
12883,14083,43:00.0,4867.2,4882.6,-15.4,-13.63162275,-13.00016653,-1.768377254,1,-3,76.04844,453720,-34,303923.1499,,,,,,,
12884,14084,44:00.0,4858,4872.2,-14.2,-13.63495146,-13.00033306,-0.565048544,1,-3,0,453720,-37.6,303919.5499,,,,,,,
12885,14085,45:00.0,4859,4874.4,-15.4,-13.63855756,-13.00149875,-1.761442441,1,-3,0,453720,-34,303923.1499,,,,,,,
12886,14086,46:00.0,4856.4,4870.2,-13.8,-13.6407767,-13.00199833,-0.159223301,2,-2,75.86748,454200,-37.2,304324.0824,,,,,,,
12887,14087,47:00.0,4859,4875.2,-16.2,-13.64660194,-13.00366361,-2.553398058,1,-3,75.92676,454200,-32.4,304252.9556,,,,,,,
12888,14088,48:00.0,4856.6,4871.4,-14.8,-13.65076283,-13.00466278,-1.149237171,1,-3,0,454200,-36.6,304248.7556,,,,,,,
12889,14089,49:00.0,4855.8,4869,-13.2,-13.65436893,-13.00466278,0.454368932,2,-2,75.85344,455100,-38.4,305071.1022,,,,,,,
12890,14090,50:00.0,4858,4872.6,-14.6,-13.659362,-13.00616153,-0.940638003,1,-3,75.89868,455100,-35.6,304998.0035,,,,,,,
12891,14091,51:00.0,4856.2,4870.4,-14.2,-13.66435506,-13.00616153,-0.535644938,1,-3,0,455100,-36.8,304996.8035,,,,,,,
12892,14092,52:00.0,4856.8,4869.8,-13,-13.6665742,-13.00466278,0.666574202,2,-2,75.86748,455580,-38.8,305398.936,,,,,,,
12893,14093,53:00.0,4858.6,4873,-14.4,-13.6704577,-13.00582848,-0.729542302,1,-3,75.90648,455580,-36,305325.8296,,,,,,,
12894,14094,54:00.0,4860.4,4874.4,-14,-13.67323162,-13.00616153,-0.326768377,2,-2,75.93144,455700,-36.8,305369.0981,,,,,,,
12895,14095,55:00.0,4855.8,4869.2,-13.4,-13.67378641,-13.00582848,0.273786408,2,-2,0,455700,-38,305367.8981,,,,,,,
12896,14096,56:00.0,4854,4867.8,-13.8,-13.67572816,-13.00499584,-0.124271845,2,-2,0,455700,-37.2,305368.6981,,,,,,,
12897,14097,57:00.0,4857,4871.4,-14.4,-13.67850208,-13.00499584,-0.72149792,1,-3,75.88152,455700,-36,305294.0166,,,,,,,
12898,14098,58:00.0,4853.6,4867.8,-14.2,-13.6815534,-13.00532889,-0.518446602,1,-3,0,455700,-36.6,305293.4166,,,,,,,
12899,14099,59:00.0,4845.6,4858.4,-12.8,-13.68183079,-13.00516236,0.881830791,2,-2,75.6912,456180,-39.2,305695.1254,,,,,,,
12900,14100,00:00.0,4850,4863.2,-13.2,-13.68183079,-13.00466278,0.481830791,2,-2,0,456180,-38.4,305695.9254,,,,,,,
12901,14101,01:00.0,4850.8,4864.6,-13.8,-13.68377254,-13.00349709,-0.116227462,2,-2,0,456180,-37.2,305697.1254,,,,,,,
12902,14102,02:00.0,4852.6,4866,-13.4,-13.68432732,-13.00249792,0.284327323,2,-2,0,456180,-38,305696.3254,,,,,,,
12903,14103,03:00.0,4858,4872,-14,-13.68599168,-13.00283097,-0.314008322,2,-2,0,456180,-36.8,305697.5254,,,,,,,
12904,14104,04:00.0,4860,4872.4,-12.4,-13.68488211,-13.00233139,1.284882108,2,-2,0,456180,-40,305694.3254,,,,,,,
12905,14105,05:00.0,4857,4871.4,-14.4,-13.68710125,-13.00316403,-0.712898752,1,-3,75.88152,456180,-36,305622.4439,,,,,,,
12906,14106,06:00.0,4857.4,4870,-12.6,-13.68626907,-13.0011657,1.086269071,2,-2,75.87372,456720,-39.6,306082.9702,,,,,,,
12907,14107,07:00.0,4850.2,4865.4,-15.2,-13.6887656,-13.00283097,-1.511234397,1,-3,75.78168,456720,-34.4,306012.3885,,,,,,,
12908,14108,08:00.0,4853.6,4867.2,-13.6,-13.68987517,-13.00383014,0.089875173,2,-2,75.82224,457200,-37.6,306413.3662,,,,,,,
12909,14109,09:00.0,4850,4863.6,-13.6,-13.69042996,-13.00366361,0.090429958,2,-2,0,457200,-37.6,306413.3662,,,,,,,
12910,14110,10:00.0,4848.6,4862.8,-14.2,-13.69126214,-13.00499584,-0.508737864,1,-3,75.74892,457200,-36.4,306338.8173,,,,,,,
12911,14111,11:00.0,4846.4,4859.6,-13.2,-13.69126214,-13.00399667,0.491262136,2,-2,75.7068,457500,-38.4,306561.1105,,,,,,,
12912,14112,12:00.0,4837.8,4852.2,-14.4,-13.69348128,-13.00383014,-0.706518724,1,-3,75.582,457500,-36,306487.9285,,,,,,,
12913,14113,13:00.0,4840.6,4853.8,-13.2,-13.69431345,-13.00366361,0.494313454,2,-2,75.61632,457860,-38.4,306769.9122,,,,,,,
12914,14114,14:00.0,4840.6,4852.2,-11.6,-13.69514563,-13.00166528,2.095145631,3,-1,75.60384,458220,-40.4,307052.3084,,,,,,,
12915,14115,15:00.0,4845.2,4858,-12.8,-13.69459085,-13.0011657,0.894590846,2,-2,75.68496,458220,-39.2,306977.8234,,,,,,,
12916,14116,16:00.0,4839,4853.4,-14.4,-13.6962552,-13.0011657,-0.703744799,1,-3,75.60072,458220,-36,306905.4227,,,,,,,
12917,14117,17:00.0,4837.4,4851.2,-13.8,-13.69791956,-13.00149875,-0.102080444,2,-2,75.57108,458400,-37.2,307008.6516,,,,,,,
12918,14118,18:00.0,4838,4851.6,-13.6,-13.69875173,-13.00233139,0.098751734,2,-2,0,458400,-37.6,307008.2516,,,,,,,
12919,14119,19:00.0,4840.2,4855.2,-15,-13.70041609,-13.00316403,-1.299583911,1,-3,75.62412,458400,-34.8,306935.4275,,,,,,,
12920,14120,20:00.0,4842,4855.8,-13.8,-13.70291262,-13.00349709,-0.097087379,2,-2,75.64284,458760,-37.2,307217.3846,,,,,,,
12921,14121,21:00.0,4843.2,4858.8,-15.6,-13.70624133,-13.00532889,-1.893758669,1,-3,75.6756,458760,-33.6,307145.309,,,,,,,
12922,14122,22:00.0,4844.8,4860,-15.2,-13.70929265,-13.00649459,-1.490707351,1,-3,0,458760,-34.8,307144.109,,,,,,,
12923,14123,23:00.0,4843.2,4859.2,-16,-13.71345354,-13.00882598,-2.286546463,1,-3,0,458760,-32.4,307146.509,,,,,,,
12924,14124,24:00.0,4848,4863,-15,-13.71511789,-13.00982515,-1.284882108,1,-3,0,458760,-35.4,307143.509,,,,,,,
12925,14125,25:00.0,4850.4,4865.4,-15,-13.71622746,-13.0113239,-1.283772538,1,-3,0,458760,-35.4,307143.509,,,,,,,
12926,14126,26:00.0,4851.6,4867.2,-15.6,-13.71955617,-13.01348876,-1.880443828,1,-3,0,458760,-33.6,307145.309,,,,,,,
12927,14127,27:00.0,4848.8,4864.2,-15.4,-13.72371706,-13.01615321,-1.67628294,1,-3,0,458760,-34.2,307144.709,,,,,,,
12928,14128,28:00.0,4848.6,4864.6,-16,-13.72787795,-13.01948376,-2.272122053,1,-3,0,458760,-32.4,307146.509,,,,,,,
12929,14129,29:00.0,4856,4872.6,-16.6,-13.73203883,-13.02331391,-2.867961165,1,-3,0,458760,-30.6,307148.309,,,,,,,
12930,14130,30:00.0,4860.6,4877.8,-17.2,-13.73814147,-13.02764363,-3.46185853,1,-3,0,458760,-28.8,307150.109,,,,,,,
12931,14131,31:00.0,4865.2,4881.2,-16,-13.74368932,-13.02897585,-2.25631068,1,-3,0,458760,-32.4,307146.509,,,,,,,
12932,14132,32:00.0,4864,4879,-15,-13.74729542,-13.03030808,-1.252704577,1,-3,0,458760,-35.4,307143.509,,,,,,,
12933,14133,33:00.0,4861.6,4877.8,-16.2,-13.75312067,-13.03230641,-2.446879334,1,-3,0,458760,-31.8,307147.109,,,,,,,
12934,14134,34:00.0,4866.4,4882,-15.6,-13.75617198,-13.03397169,-1.843828017,1,-3,0,458760,-33.6,307145.309,,,,,,,
12935,14135,35:00.0,4862,4878,-16,-13.76144244,-13.03680266,-2.238557559,1,-3,0,458760,-32.4,307146.509,,,,,,,
12936,14136,36:00.0,4866,4881.2,-15.2,-13.7667129,-13.03796836,-1.433287101,1,-3,0,458760,-34.8,307144.109,,,,,,,
12937,14137,37:00.0,4865.8,4883,-17.2,-13.77503467,-13.04063281,-3.424965326,1,-3,0,458760,-28.8,307150.109,,,,,,,
12938,14138,38:00.0,4873,4888.6,-15.6,-13.77891817,-13.04246461,-1.821081831,1,-3,0,458760,-33.6,307145.309,,,,,,,
12939,14139,39:00.0,4869.6,4884.8,-15.2,-13.78446602,-13.04379684,-1.415533981,1,-3,0,458760,-34.8,307144.109,,,,,,,
12940,14140,40:00.0,4870.6,4887.6,-17,-13.79001387,-13.04612823,-3.20998613,1,-3,0,458760,-29.4,307149.509,,,,,,,
12941,14141,41:00.0,4867.2,4885,-17.8,-13.79889043,-13.04945878,-4.00110957,1,-3,0,458760,-27,307151.909,,,,,,,
12942,14142,42:00.0,4871,4887.8,-16.8,-13.80693481,-13.05212323,-2.993065187,1,-3,0,458760,-30,307148.909,,,,,,,
12943,14143,43:00.0,4870.6,4887.8,-17.2,-13.81525659,-13.05545379,-3.384743412,1,-3,0,458760,-28.8,307150.109,,,,,,,
12944,14144,44:00.0,4877.6,4894.8,-17.2,-13.8221914,-13.05861782,-3.377808599,1,-3,0,458760,-28.8,307150.109,,,,,,,
12945,14145,45:00.0,4875.4,4892.6,-17.2,-13.83023578,-13.06178185,-3.369764216,1,-3,0,458760,-28.8,307150.109,,,,,,,
12946,14146,46:00.0,4871.6,4887.6,-16,-13.83606103,-13.06361366,-2.163938974,1,-3,0,458760,-32.4,307146.509,,,,,,,
12947,14147,47:00.0,4865,4881.8,-16.8,-13.84188627,-13.06644463,-2.958113731,1,-3,0,458760,-30,307148.909,,,,,,,
12948,14148,48:00.0,4866.6,4882.6,-16,-13.84771151,-13.06844296,-2.152288488,1,-3,0,458760,-32.4,307146.509,,,,,,,
12949,14149,49:00.0,4868.6,4884.4,-15.8,-13.85381415,-13.06994172,-1.946185853,1,-3,0,458760,-33,307145.909,,,,,,,
12950,14150,50:00.0,4870,4887.4,-17.4,-13.8629681,-13.07293922,-3.5370319,1,-3,0,458760,-28.2,307150.709,,,,,,,
12951,14151,51:00.0,4867.2,4884.4,-17.2,-13.87101248,-13.07577019,-3.328987517,1,-3,0,458760,-28.8,307150.109,,,,,,,
12952,14152,52:00.0,4866,4883,-17,-13.87822469,-13.07893422,-3.121775312,1,-3,0,458760,-29.4,307149.509,,,,,,,
12953,14153,53:00.0,4870.6,4887,-16.4,-13.88599168,-13.0805995,-2.514008322,1,-3,0,458760,-31.2,307147.709,,,,,,,
12954,14154,54:00.0,4869.4,4884.8,-15.4,-13.89153953,-13.08159867,-1.508460472,1,-3,0,458760,-34.2,307144.709,,,,,,,
12955,14155,55:00.0,4869,4885.4,-16.4,-13.89902913,-13.08326395,-2.500970874,1,-3,0,458760,-31.2,307147.709,,,,,,,
12956,14156,56:00.0,4867,4885,-18,-13.90901526,-13.0865945,-4.090984743,1,-3,0,458760,-26.4,307152.509,,,,,,,
12957,14157,57:00.0,4866.8,4885,-18.2,-13.91872399,-13.08925895,-4.281276006,1,-3,0,458760,-25.8,307153.109,,,,,,,
12958,14158,58:00.0,4867,4885,-18,-13.92843273,-13.09225645,-4.071567268,1,-3,0,458760,-26.4,307152.509,,,,,,,
12959,14159,59:00.0,4867,4887.4,-20.4,-13.94036061,-13.09725229,-6.45963939,1,-3,0,458760,-19.2,307159.709,,,,,,,
12960,14160,30:00.0,4876.6,4896,-19.4,-13.95062413,-13.10274771,-5.449375867,1,-3,0,458760,-22.2,307156.709,,,,,,,
12961,14161,31:00.0,4865,4883.2,-18.2,-13.95977809,-13.10757702,-4.240221914,1,-3,0,458760,-25.8,307153.109,,,,,,,
12962,14162,32:00.0,4873.4,4891.8,-18.4,-13.97170596,-13.1122398,-4.428294036,1,-3,0,458760,-25.2,307153.709,,,,,,,
12963,14163,33:00.0,4873.8,4892.4,-18.6,-13.98030513,-13.11740216,-4.619694868,1,-3,0,458760,-24.6,307154.309,,,,,,,
12964,14164,34:00.0,4873.4,4893.2,-19.8,-13.99056865,-13.12406328,-5.809431345,1,-3,0,458760,-21,307157.909,,,,,,,
12965,14165,35:00.0,4876,4893.4,-17.4,-13.9963939,-13.12805995,-3.403606103,1,-3,0,458760,-28.2,307150.709,,,,,,,
12966,14166,36:00.0,4881.2,4898.6,-17.4,-14.00194175,-13.13288926,-3.398058252,1,-3,0,458760,-28.2,307150.709,,,,,,,
12967,14167,37:00.0,4888,4905.6,-17.6,-14.00804438,-13.13755204,-3.591955617,1,-3,0,458760,-27.6,307151.309,,,,,,,
12968,14168,38:00.0,4886.4,4903.8,-17.4,-14.01303745,-13.14154871,-3.386962552,1,-3,0,458760,-28.2,307150.709,,,,,,,
12969,14169,39:00.0,4886.4,4904,-17.6,-14.01886269,-13.14654455,-3.581137309,1,-3,0,458760,-27.6,307151.309,,,,,,,
12970,14170,40:00.0,4883.8,4900.8,-17,-14.02385576,-13.15137386,-2.976144244,1,-3,0,458760,-29.4,307149.509,,,,,,,
12971,14171,41:00.0,4886,4904.4,-18.4,-14.03079057,-13.15653622,-4.369209431,1,-3,0,458760,-25.2,307153.709,,,,,,,
12972,14172,42:00.0,4889.6,4907.4,-17.8,-14.03911234,-13.16186511,-3.760887656,1,-3,0,458760,-27,307151.909,,,,,,,
12973,14173,43:00.0,4889.2,4908.2,-19,-14.04771151,-13.16802664,-4.952288488,1,-3,0,458760,-23.4,307155.509,,,,,,,
12974,14174,44:00.0,4888.2,4907.6,-19.4,-14.05603329,-13.17485429,-5.343966713,1,-3,0,458760,-22.2,307156.709,,,,,,,
12975,14175,45:00.0,4889.6,4908.8,-19.2,-14.06435506,-13.18118235,-5.135644938,1,-3,0,458760,-22.8,307156.109,,,,,,,
12976,14176,46:00.0,4888.8,4907.6,-18.8,-14.07295423,-13.18601166,-4.72704577,1,-3,0,458760,-24,307154.909,,,,,,,
12977,14177,47:00.0,4889,4909,-20,-14.08404993,-13.19300583,-5.915950069,1,-3,0,458760,-20.4,307158.509,,,,,,,
12978,14178,48:00.0,4886.8,4906,-19.2,-14.09292649,-13.19916736,-5.107073509,1,-3,0,458760,-22.8,307156.109,,,,,,,
12979,14179,49:00.0,4885,4905.2,-20.2,-14.10319001,-13.20666112,-6.096809986,1,-3,0,458760,-19.8,307159.109,,,,,,,
12980,14180,50:00.0,4884.4,4905.4,-21,-14.11539528,-13.21382182,-6.884604716,1,-3,0,458760,-17.4,307161.509,,,,,,,
12981,14181,51:00.0,4881.4,4900.2,-18.8,-14.12343967,-13.21981682,-4.676560333,1,-3,0,458760,-24,307154.909,,,,,,,
12982,14182,52:00.0,4876.2,4897.4,-21.2,-14.13536755,-13.22781016,-7.064632455,1,-3,0,458760,-16.8,307162.109,,,,,,,
12983,14183,53:00.0,4875.2,4895.2,-20,-14.14618585,-13.23480433,-5.853814147,1,-3,0,458760,-20.4,307158.509,,,,,,,
12984,14184,54:00.0,4873.2,4894,-20.8,-14.15811373,-13.24196503,-6.641886269,1,-3,0,458760,-18,307160.909,,,,,,,
12985,14185,55:00.0,4875.2,4895,-19.8,-14.16726768,-13.24912573,-5.632732316,1,-3,0,458760,-21,307157.909,,,,,,,
12986,14186,56:00.0,4872.8,4893.2,-20.4,-14.1778086,-13.25678601,-6.222191401,1,-3,0,458760,-19.2,307159.709,,,,,,,
12987,14187,57:00.0,4875.8,4896,-20.2,-14.18834951,-13.26394671,-6.011650485,1,-3,0,458760,-19.8,307159.109,,,,,,,
12988,14188,58:00.0,4871.2,4893.2,-22,-14.20305132,-13.27277269,-7.796948682,1,-3,0,458760,-14.4,307164.509,,,,,,,
12989,14189,59:00.0,4873.6,4893.4,-19.8,-14.21248266,-13.27893422,-5.587517337,1,-3,0,458760,-21,307157.909,,,,,,,
12990,14190,00:00.0,4872.2,4891.8,-19.6,-14.22385576,-13.28526228,-5.376144244,1,-3,0,458760,-21.6,307157.309,,,,,,,
12991,14191,01:00.0,4873.6,4895,-21.4,-14.23800277,-13.29458784,-7.161997226,1,-3,0,458760,-16.2,307162.709,,,,,,,
12992,14192,02:00.0,4880,4900.4,-20.4,-14.25048544,-13.30174854,-6.149514563,1,-3,0,458760,-19.2,307159.709,,,,,,,
12993,14193,03:00.0,4882,4902.4,-20.4,-14.26435506,-13.31040799,-6.135644938,1,-3,0,458760,-19.2,307159.709,,,,,,,
12994,14194,04:00.0,4883.8,4903.6,-19.8,-14.27461859,-13.31740216,-5.525381415,1,-3,0,458760,-21,307157.909,,,,,,,
12995,14195,05:00.0,4880.8,4902.8,-22,-14.2887656,-13.32639467,-7.711234397,1,-3,0,458760,-14.4,307164.509,,,,,,,
12996,14196,06:00.0,4883,4903.4,-20.4,-14.2998613,-13.33422148,-6.100138696,1,-3,0,458760,-19.2,307159.709,,,,,,,
12997,14197,07:00.0,4876.6,4896.8,-20.2,-14.31206657,-13.34188177,-5.887933426,1,-3,0,458760,-19.8,307159.109,,,,,,,
12998,14198,08:00.0,4878,4900.8,-22.8,-14.32815534,-13.3510408,-8.47184466,1,-3,0,458760,-12,307166.909,,,,,,,
12999,14199,09:00.0,4877,4899.2,-22.2,-14.34257975,-13.36053289,-7.85742025,1,-3,0,458760,-13.8,307165.109,,,,,,,
13000,14200,10:00.0,4881,4903,-22,-14.35672677,-13.36852623,-7.643273232,1,-3,0,458760,-14.4,307164.509,,,,,,,
13001,14201,11:00.0,4882.2,4904.6,-22.4,-14.37198336,-13.37801832,-8.028016644,1,-3,0,458760,-13.2,307165.709,,,,,,,
13002,14202,12:00.0,4880,4903.2,-23.2,-14.38779473,-13.38800999,-8.81220527,1,-3,0,458760,-10.8,307168.109,,,,,,,
13003,14203,13:00.0,4882.4,4905,-22.6,-14.40055479,-13.39683597,-8.199445215,1,-3,0,458760,-12.6,307166.309,,,,,,,
13004,14204,14:00.0,4877.2,4900,-22.8,-14.4149792,-13.40566195,-8.385020804,1,-3,0,458760,-12,307166.909,,,,,,,
13005,14205,15:00.0,4876.6,4899,-22.4,-14.42857143,-13.41415487,-7.971428571,1,-3,0,458760,-13.2,307165.709,,,,,,,
13006,14206,16:00.0,4878.8,4901.4,-22.6,-14.44271845,-13.42298085,-8.157281553,1,-3,0,458760,-12.6,307166.309,,,,,,,
13007,14207,17:00.0,4880.4,4903.8,-23.4,-14.45825243,-13.43297252,-8.941747573,1,-3,0,458760,-10.2,307168.709,,,,,,,
13008,14208,18:00.0,4877.4,4900.4,-23,-14.47239945,-13.44279767,-8.527600555,1,-3,0,458760,-11.4,307167.509,,,,,,,
13009,14209,19:00.0,4879.4,4904.4,-25,-14.49209431,-13.45412157,-10.50790569,1,-3,0,458760,-5.4,307173.509,,,,,,,
13010,14210,20:00.0,4882.4,4905.2,-22.8,-14.50873786,-13.46378018,-8.291262136,1,-3,0,458760,-12,307166.909,,,,,,,
13011,14211,21:00.0,4884.2,4905.4,-21.2,-14.52066574,-13.47177352,-6.679334258,1,-3,0,458760,-16.8,307162.109,,,,,,,
13012,14212,22:00.0,4884.4,4907.6,-23.2,-14.5334258,-13.48193172,-8.666574202,1,-3,0,458760,-10.8,307168.109,,,,,,,
13013,14213,23:00.0,4882.8,4905.2,-22.4,-14.54618585,-13.49109076,-7.853814147,1,-3,0,458760,-13.2,307165.709,,,,,,,
13014,14214,24:00.0,4883.4,4905.4,-22,-14.5592233,-13.49975021,-7.440776699,1,-3,0,458760,-14.4,307164.509,,,,,,,
13015,14215,25:00.0,4880.8,4903.8,-23,-14.5739251,-13.50791007,-8.426074896,1,-3,0,458760,-11.4,307167.509,,,,,,,
13016,14216,26:00.0,4884.6,4907.6,-23,-14.58973648,-13.5182348,-8.410263523,1,-3,0,458760,-11.4,307167.509,,,,,,,
13017,14217,27:00.0,4885.2,4907.8,-22.6,-14.60443828,-13.52822648,-7.99556172,1,-3,0,458760,-12.6,307166.309,,,,,,,
13018,14218,28:00.0,4884,4906.4,-22.4,-14.61997226,-13.53871774,-7.780027739,1,-3,0,458760,-13.2,307165.709,,,,,,,
13019,14219,29:00.0,4885.4,4909.6,-24.2,-14.63633842,-13.55020816,-9.563661581,1,-3,0,458760,-7.8,307171.109,,,,,,,
13020,14220,30:00.0,4888.8,4911.2,-22.4,-14.65020804,-13.55903414,-7.749791956,1,-3,0,458760,-13.2,307165.709,,,,,,,
13021,14221,31:00.0,4882.2,4905.8,-23.6,-14.66601942,-13.56985845,-8.933980583,1,-3,0,458760,-9.6,307169.309,,,,,,,
13022,14222,32:00.0,4881.2,4904.8,-23.6,-14.68044383,-13.58034971,-8.919556172,1,-3,0,458760,-9.6,307169.309,,,,,,,
13023,14223,33:00.0,4884.4,4907.2,-22.8,-14.69348128,-13.59067444,-8.106518724,1,-3,0,458760,-12,307166.909,,,,,,,
13024,14224,34:00.0,4887.2,4910.6,-23.4,-14.70873786,-13.6011657,-8.691262136,1,-3,0,458760,-10.2,307168.709,,,,,,,
13025,14225,35:00.0,4889.6,4913.4,-23.8,-14.72371706,-13.61348876,-9.07628294,1,-3,0,458760,-9,307169.909,,,,,,,
13026,14226,36:00.0,4889.4,4913.2,-23.8,-14.73925104,-13.62398002,-9.06074896,1,-3,0,458760,-9,307169.909,,,,,,,
13027,14227,37:00.0,4889.2,4912.8,-23.6,-14.75450763,-13.63563697,-8.845492372,1,-3,0,458760,-9.6,307169.309,,,,,,,
13028,14228,38:00.0,4887.2,4911.2,-24,-14.77226075,-13.64746045,-9.227739251,1,-3,0,458760,-8.4,307170.509,,,,,,,
13029,14229,39:00.0,4886.4,4909.4,-23,-14.78807212,-13.65761865,-8.211927878,1,-3,0,458760,-11.4,307167.509,,,,,,,
13030,14230,40:00.0,4886.2,4909.8,-23.6,-14.80527046,-13.66910908,-8.794729542,1,-3,0,458760,-9.6,307169.309,,,,,,,
13031,14231,41:00.0,4887.4,4911.2,-23.8,-14.8221914,-13.68076603,-8.977808599,1,-3,0,458760,-9,307169.909,,,,,,,
13032,14232,42:00.0,4888.8,4911.8,-23,-14.83800277,-13.69142381,-8.161997226,1,-3,0,458760,-11.4,307167.509,,,,,,,
13033,14233,43:00.0,4890.6,4914.2,-23.6,-14.85353675,-13.70374688,-8.746463245,1,-3,0,458760,-9.6,307169.309,,,,,,,
13034,14234,44:00.0,4885,4909.2,-24.2,-14.87184466,-13.71507077,-9.32815534,1,-3,0,458760,-7.8,307171.109,,,,,,,
13035,14235,45:00.0,4884,4906.4,-22.4,-14.88710125,-13.72589509,-7.512898752,1,-3,0,458760,-13.2,307165.709,,,,,,,
13036,14236,46:00.0,4883,4905.6,-22.6,-14.90235784,-13.73655287,-7.697642164,1,-3,0,458760,-12.6,307166.309,,,,,,,
13037,14237,47:00.0,4883.4,4906.8,-23.4,-14.92038835,-13.74737719,-8.47961165,1,-3,0,458760,-10.2,307168.709,,,,,,,
13038,14238,48:00.0,4882.8,4906.4,-23.6,-14.93730929,-13.75836803,-8.662690707,1,-3,0,458760,-9.6,307169.309,,,,,,,
13039,14239,49:00.0,4885.8,4910,-24.2,-14.95589459,-13.76985845,-9.244105409,1,-3,0,458760,-7.8,307171.109,,,,,,,
13040,14240,50:00.0,4889.4,4912.2,-22.8,-14.97170596,-13.7796836,-7.828294036,1,-3,0,458760,-12,307166.909,,,,,,,
13041,14241,51:00.0,4889.6,4912.6,-23,-14.98779473,-13.79017485,-8.01220527,1,-3,0,458760,-11.4,307167.509,,,,,,,
13042,14242,52:00.0,4885.8,4909.8,-24,-15.00554785,-13.80183181,-8.99445215,1,-3,0,458760,-8.4,307170.509,,,,,,,
13043,14243,53:00.0,4889.4,4911.2,-21.8,-15.02135922,-13.81182348,-6.778640777,1,-3,0,458760,-15,307163.909,,,,,,,
13044,14244,54:00.0,4888,4910.8,-22.8,-15.03772538,-13.82264779,-7.762274619,1,-3,0,458760,-12,307166.909,,,,,,,
13045,14245,55:00.0,4890,4913,-23,-15.05492372,-13.83297252,-7.945076283,1,-3,0,458760,-11.4,307167.509,,,,,,,
13046,14246,56:00.0,4890.4,4914,-23.6,-15.07156727,-13.84396336,-8.528432732,1,-3,0,458760,-9.6,307169.309,,,,,,,
13047,14247,57:00.0,4890,4912.8,-22.8,-15.08821082,-13.85462115,-7.711789182,1,-3,0,458760,-12,307166.909,,,,,,,
13048,14248,58:00.0,4891,4914.2,-23.2,-15.10457698,-13.86561199,-8.095423024,1,-3,0,458760,-10.8,307168.109,,,,,,,
13049,14249,59:00.0,4893.6,4916.6,-23,-15.1220527,-13.87626978,-7.877947295,1,-3,0,458760,-11.4,307167.509,,,,,,,
13050,14250,00:00.0,4888,4910.2,-22.2,-15.13786408,-13.88626145,-7.062135922,1,-3,0,458760,-13.8,307165.109,,,,,,,
13051,14251,01:00.0,4890.2,4912.4,-22.2,-15.15312067,-13.89641965,-7.046879334,1,-3,0,458760,-13.8,307165.109,,,,,,,
13052,14252,02:00.0,4891,4914,-23,-15.16948682,-13.90691091,-7.830513176,1,-3,0,458760,-11.4,307167.509,,,,,,,
13053,14253,03:00.0,4893,4915.2,-22.2,-15.1852982,-13.91690258,-7.014701803,1,-3,0,458760,-13.8,307165.109,,,,,,,
13054,14254,04:00.0,4895,4916.2,-21.2,-15.19833564,-13.92439634,-6.001664355,1,-3,0,458760,-16.8,307162.109,,,,,,,
13055,14255,05:00.0,4895,4918.2,-23.2,-15.21636616,-13.93555371,-7.983633842,1,-3,0,458760,-10.8,307168.109,,,,,,,
13056,14256,06:00.0,4893.4,4916.6,-23.2,-15.23439667,-13.94654455,-7.965603329,1,-3,0,458760,-10.8,307168.109,,,,,,,
13057,14257,07:00.0,4891.4,4914,-22.6,-15.25242718,-13.95753539,-7.347572816,1,-3,0,458760,-12.6,307166.309,,,,,,,
13058,14258,08:00.0,4891.6,4914,-22.4,-15.26851595,-13.96802664,-7.13148405,1,-3,0,458760,-13.2,307165.709,,,,,,,
13059,14259,09:00.0,4889,4911.6,-22.6,-15.28377254,-13.97985012,-7.316227462,1,-3,0,458760,-12.6,307166.309,,,,,,,
13060,14260,10:00.0,4886.6,4909,-22.4,-15.30124827,-13.99217319,-7.098751734,1,-3,0,458760,-13.2,307165.709,,,,,,,
13061,14261,11:00.0,4887.2,4908,-20.8,-15.31373093,-14.00166528,-5.486269071,1,-3,0,458760,-18,307160.909,,,,,,,
13062,14262,12:00.0,4886.6,4909,-22.4,-15.32843273,-14.01215654,-7.071567268,1,-3,0,458760,-13.2,307165.709,,,,,,,
13063,14263,13:00.0,4887,4910.2,-23.2,-15.3445215,-14.02331391,-7.855478502,1,-3,0,458760,-10.8,307168.109,,,,,,,
